char01,char02,char03,char04,char05,char06,char07,char08,Valid
t,o,n,*,*,*,*,*,valid
d,u,l,l,a,r,d,s,valid
w,m,b,t,k,*,*,*,invalid
m,a,f,*,*,*,*,*,invalid
g,v,x,*,*,*,*,*,invalid
j,b,t,r,e,h,*,*,invalid
j,k,j,o,s,q,*,*,invalid
w,p,l,k,i,w,*,*,invalid
b,k,t,s,*,*,*,*,invalid
l,i,m,p,l,y,*,*,valid
p,e,n,a,l,i,z,e,valid
q,f,a,d,*,*,*,*,invalid
h,o,m,*,*,*,*,*,invalid
m,i,d,r,s,b,t,*,invalid
b,a,r,b,e,l,l,*,valid
p,f,v,g,*,*,*,*,invalid
s,d,m,h,w,a,*,*,invalid
p,o,l,y,g,o,n,s,valid
r,e,t,o,o,l,e,d,valid
u,k,c,a,q,m,*,*,invalid
s,w,a,e,l,t,r,*,invalid
a,x,w,j,*,*,*,*,invalid
a,l,t,p,*,*,*,*,invalid
l,r,v,r,f,*,*,*,invalid
f,o,n,d,u,e,*,*,valid
u,r,j,m,n,e,*,*,invalid
r,e,c,o,i,l,e,d,valid
d,r,a,k,e,s,*,*,valid
p,x,o,*,*,*,*,*,invalid
u,r,i,m,*,*,*,*,invalid
p,t,u,b,*,*,*,*,invalid
c,k,g,a,x,r,*,*,invalid
n,e,r,v,e,s,*,*,valid
l,v,o,a,k,g,w,*,invalid
b,p,a,r,q,d,y,*,invalid
a,m,c,m,n,s,*,*,invalid
g,f,v,*,*,*,*,*,invalid
g,l,w,x,*,*,*,*,invalid
s,t,u,t,s,*,*,*,invalid
u,i,o,k,w,g,h,*,invalid
d,w,s,n,*,*,*,*,invalid
x,l,v,n,m,*,*,*,invalid
q,y,g,p,i,p,*,*,invalid
p,e,l,l,e,t,*,*,valid
b,w,p,t,s,e,*,*,invalid
r,r,d,u,*,*,*,*,invalid
s,e,e,m,s,*,*,*,valid
s,j,d,*,*,*,*,*,invalid
e,d,q,b,d,*,*,*,invalid
f,h,p,l,s,*,*,*,invalid
s,m,o,k,e,r,s,*,valid
b,w,t,i,c,*,*,*,invalid
s,n,y,a,w,s,*,*,invalid
d,d,m,e,*,*,*,*,invalid
y,r,a,x,*,*,*,*,invalid
j,n,d,g,i,*,*,*,invalid
f,x,k,m,e,*,*,*,invalid
i,a,f,b,t,b,q,*,invalid
d,o,r,i,e,s,*,*,valid
m,i,n,j,p,*,*,*,invalid
u,k,i,l,h,a,*,*,invalid
u,o,r,p,h,*,*,*,invalid
g,y,y,k,h,*,*,*,invalid
y,e,t,*,*,*,*,*,valid
q,p,l,*,*,*,*,*,invalid
v,a,l,i,a,n,t,*,valid
m,e,e,t,i,n,g,*,valid
a,c,v,e,j,*,*,*,invalid
i,f,c,h,*,*,*,*,invalid
w,w,l,u,a,g,v,*,invalid
k,u,p,p,*,*,*,*,invalid
v,j,u,y,p,*,*,*,invalid
n,e,g,l,i,g,s,*,valid
q,w,a,*,*,*,*,*,invalid
m,i,n,i,s,t,e,r,valid
k,w,p,a,k,k,m,*,invalid
a,r,k,v,i,q,*,*,invalid
o,i,p,k,k,*,*,*,invalid
n,h,n,p,s,x,a,*,invalid
k,e,t,c,h,e,s,*,valid
n,d,a,s,e,h,*,*,invalid
c,o,w,g,i,r,l,s,valid
g,a,x,p,*,*,*,*,invalid
o,y,k,*,*,*,*,*,invalid
e,x,l,*,*,*,*,*,invalid
p,s,f,e,i,*,*,*,invalid
i,m,i,l,*,*,*,*,invalid
s,c,f,e,n,h,*,*,invalid
h,y,r,j,*,*,*,*,invalid
q,u,a,n,t,a,*,*,valid
m,d,k,b,o,y,c,*,invalid
w,n,t,a,g,*,*,*,invalid
k,b,u,*,*,*,*,*,invalid
w,f,e,*,*,*,*,*,invalid
c,a,s,t,o,f,f,s,valid
o,g,l,e,d,*,*,*,valid
r,e,g,*,*,*,*,*,invalid
i,d,w,*,*,*,*,*,invalid
b,u,c,k,r,a,m,*,valid
h,o,s,p,l,j,*,*,invalid
s,t,a,t,i,c,*,*,valid
i,v,x,m,*,*,*,*,invalid
b,r,i,d,l,e,s,*,valid
c,a,h,i,*,*,*,*,invalid
l,o,g,l,k,s,*,*,invalid
v,n,j,*,*,*,*,*,invalid
a,t,x,k,*,*,*,*,invalid
p,g,m,e,k,w,n,*,invalid
h,s,b,x,*,*,*,*,invalid
g,u,r,g,l,e,d,*,valid
c,m,v,*,*,*,*,*,invalid
p,l,e,a,t,e,d,*,valid
n,s,t,a,a,*,*,*,invalid
r,e,b,u,s,*,*,*,valid
o,f,w,c,e,q,p,*,invalid
w,h,e,e,d,l,e,d,valid
v,i,x,*,*,*,*,*,invalid
w,n,w,f,*,*,*,*,invalid
f,h,n,b,r,*,*,*,invalid
c,t,u,d,c,q,v,*,invalid
i,j,d,w,l,*,*,*,invalid
y,a,r,d,a,r,m,*,valid
w,h,p,t,*,*,*,*,invalid
n,x,a,a,p,p,s,*,invalid
e,m,n,*,*,*,*,*,invalid
l,k,i,*,*,*,*,*,invalid
a,t,e,l,i,e,r,*,valid
r,i,v,a,l,*,*,*,valid
i,g,l,*,*,*,*,*,invalid
d,p,p,k,u,k,*,*,invalid
u,p,s,q,i,d,*,*,invalid
k,q,x,e,*,*,*,*,invalid
k,k,c,*,*,*,*,*,invalid
s,p,a,r,s,*,*,*,valid
g,h,e,p,*,*,*,*,invalid
x,y,y,g,o,f,x,*,invalid
t,i,s,q,k,r,*,*,invalid
s,l,i,p,s,h,o,d,valid
q,s,i,u,i,w,*,*,invalid
b,i,k,e,r,*,*,*,valid
e,n,t,a,i,l,s,*,valid
o,e,y,q,*,*,*,*,invalid
v,i,p,e,r,s,*,*,valid
q,o,j,f,t,*,*,*,invalid
j,l,v,x,*,*,*,*,invalid
s,h,o,w,b,o,a,t,valid
m,u,l,i,s,h,l,y,valid
d,a,m,p,e,d,*,*,valid
n,j,g,*,*,*,*,*,invalid
q,q,i,p,*,*,*,*,invalid
s,w,t,*,*,*,*,*,invalid
e,i,g,h,*,*,*,*,invalid
m,v,w,*,*,*,*,*,invalid
i,f,x,o,b,o,*,*,invalid
v,j,w,v,d,*,*,*,invalid
e,r,o,s,i,v,e,*,valid
b,n,r,*,*,*,*,*,invalid
h,a,r,m,o,n,y,*,valid
e,a,t,e,n,*,*,*,valid
q,p,c,d,*,*,*,*,invalid
d,q,n,t,y,y,*,*,invalid
m,t,x,y,*,*,*,*,invalid
r,x,h,a,x,n,*,*,invalid
s,p,i,r,e,a,s,*,valid
i,t,m,x,b,*,*,*,invalid
r,w,c,g,s,p,*,*,invalid
g,f,t,*,*,*,*,*,invalid
f,a,n,c,y,i,n,g,valid
n,l,g,*,*,*,*,*,invalid
s,h,u,d,d,e,r,*,valid
v,b,f,w,u,g,h,*,invalid
p,a,r,a,d,e,*,*,valid
s,p,i,n,e,*,*,*,valid
s,q,u,i,r,m,e,d,valid
p,o,n,y,t,a,i,l,valid
v,o,d,x,*,*,*,*,invalid
e,a,l,s,t,*,*,*,invalid
e,a,g,b,j,a,m,*,invalid
k,f,p,t,w,b,i,*,invalid
s,i,m,r,*,*,*,*,invalid
q,k,o,d,e,s,t,*,invalid
g,g,g,j,*,*,*,*,invalid
c,j,u,p,q,u,k,*,invalid
g,g,q,i,t,l,*,*,invalid
c,u,t,*,*,*,*,*,valid
b,p,s,w,h,w,u,*,invalid
h,a,n,d,m,a,i,d,valid
w,h,a,n,*,*,*,*,invalid
s,u,b,v,e,r,t,s,valid
n,w,v,x,b,u,*,*,invalid
e,n,d,i,v,e,s,*,valid
b,b,m,q,t,*,*,*,invalid
c,l,a,p,p,i,n,g,valid
d,i,s,g,o,r,g,e,valid
f,u,e,l,l,i,n,g,valid
i,h,l,x,b,*,*,*,invalid
p,h,k,s,g,*,*,*,invalid
i,i,g,j,w,*,*,*,invalid
d,o,h,l,j,d,*,*,invalid
k,n,x,l,*,*,*,*,invalid
r,g,x,d,s,*,*,*,invalid
c,a,m,p,h,o,r,*,valid
k,u,a,v,e,s,*,*,invalid
w,c,g,d,g,k,*,*,invalid
l,t,l,*,*,*,*,*,invalid
r,u,n,n,i,n,g,*,valid
j,f,i,c,m,*,*,*,invalid
c,c,r,j,u,i,r,*,invalid
a,h,j,s,*,*,*,*,invalid
f,l,i,n,c,h,*,*,valid
e,y,t,q,h,k,*,*,invalid
m,a,j,o,r,s,*,*,valid
a,q,k,*,*,*,*,*,invalid
s,h,o,w,o,f,f,*,valid
o,h,g,g,u,*,*,*,invalid
t,r,a,c,k,e,r,*,valid
p,o,s,t,e,d,*,*,valid
t,o,r,i,*,*,*,*,valid
w,h,i,s,t,l,e,s,valid
n,r,q,y,m,g,f,*,invalid
w,v,k,e,f,*,*,*,invalid
s,c,u,d,*,*,*,*,valid
y,x,g,r,m,*,*,*,invalid
e,p,i,l,o,g,s,*,valid
e,l,s,q,*,*,*,*,invalid
l,g,t,u,l,*,*,*,invalid
n,d,w,r,*,*,*,*,invalid
j,n,x,y,w,u,o,*,invalid
a,w,a,d,*,*,*,*,invalid
m,e,r,r,i,e,r,*,valid
x,w,j,y,*,*,*,*,invalid
t,e,l,e,i,*,*,*,invalid
l,r,g,x,c,*,*,*,invalid
p,y,x,c,c,r,*,*,invalid
p,u,s,s,u,*,*,*,invalid
q,g,r,*,*,*,*,*,invalid
c,n,k,k,o,s,*,*,invalid
o,m,t,s,k,q,*,*,invalid
b,l,u,r,r,y,*,*,valid
f,u,c,*,*,*,*,*,invalid
g,u,m,m,i,e,s,t,valid
j,u,u,t,s,w,*,*,invalid
d,a,c,h,a,*,*,*,valid
n,i,p,n,*,*,*,*,invalid
r,b,j,y,n,*,*,*,invalid
p,j,b,t,k,s,m,*,invalid
n,q,m,*,*,*,*,*,invalid
p,v,n,y,*,*,*,*,invalid
s,u,t,u,r,e,s,*,valid
d,q,n,s,n,c,g,*,invalid
k,a,f,g,*,*,*,*,invalid
y,m,a,*,*,*,*,*,invalid
w,h,x,s,i,*,*,*,invalid
i,c,u,*,*,*,*,*,invalid
t,a,c,k,l,e,*,*,valid
t,r,e,a,t,e,d,*,valid
o,s,w,m,*,*,*,*,invalid
s,d,g,*,*,*,*,*,invalid
p,a,p,y,r,u,s,*,valid
s,o,t,*,*,*,*,*,valid
m,u,t,e,*,*,*,*,valid
v,v,l,d,v,f,e,*,invalid
l,f,j,*,*,*,*,*,invalid
f,t,o,k,c,w,i,*,invalid
h,l,o,*,*,*,*,*,invalid
t,f,j,f,*,*,*,*,invalid
k,t,d,a,f,*,*,*,invalid
n,y,i,v,h,f,f,*,invalid
p,r,o,v,o,k,e,s,valid
f,a,v,*,*,*,*,*,invalid
s,v,u,n,*,*,*,*,invalid
w,o,r,m,h,o,l,e,valid
p,o,s,t,s,*,*,*,valid
m,i,l,s,j,p,*,*,invalid
v,h,w,i,n,j,k,*,invalid
o,i,y,q,h,*,*,*,invalid
h,e,b,a,*,*,*,*,invalid
r,p,n,o,b,j,*,*,invalid
d,i,s,u,s,e,d,*,valid
a,r,g,u,m,e,n,t,valid
e,w,n,b,m,*,*,*,invalid
e,x,c,i,t,e,*,*,valid
w,q,h,s,x,j,*,*,invalid
v,b,h,f,f,*,*,*,invalid
t,r,u,s,s,*,*,*,valid
c,h,c,t,o,k,*,*,invalid
w,a,r,r,a,n,t,s,valid
p,r,o,v,i,d,e,d,valid
p,l,w,e,t,p,*,*,invalid
f,u,t,u,r,e,*,*,valid
k,e,n,n,e,l,*,*,valid
s,f,i,*,*,*,*,*,invalid
s,k,y,j,a,c,k,s,valid
n,x,m,l,w,q,*,*,invalid
y,p,j,h,d,n,o,*,invalid
d,m,k,h,n,c,y,*,invalid
p,i,c,a,n,t,e,*,valid
p,l,o,t,t,e,r,s,valid
a,j,d,u,q,k,x,*,invalid
k,n,s,g,k,j,*,*,invalid
a,b,o,l,i,s,h,*,valid
k,n,o,b,*,*,*,*,valid
m,i,h,i,r,n,u,*,invalid
p,e,a,t,*,*,*,*,valid
w,l,s,e,*,*,*,*,invalid
p,j,a,*,*,*,*,*,invalid
a,v,r,*,*,*,*,*,invalid
e,w,u,n,u,e,c,*,invalid
y,h,d,v,i,n,*,*,invalid
b,h,p,l,*,*,*,*,invalid
v,w,g,*,*,*,*,*,invalid
t,u,c,k,e,r,*,*,valid
w,w,r,i,l,u,*,*,invalid
p,a,l,s,i,e,d,*,valid
y,d,p,l,o,q,s,*,invalid
r,w,r,*,*,*,*,*,invalid
h,o,m,e,w,o,r,k,valid
b,u,l,k,*,*,*,*,valid
x,u,t,u,*,*,*,*,invalid
b,l,a,*,*,*,*,*,invalid
u,n,h,d,q,l,t,*,invalid
j,j,n,v,e,*,*,*,invalid
l,v,x,d,c,x,p,*,invalid
g,l,u,w,*,*,*,*,invalid
g,l,m,j,f,*,*,*,invalid
m,y,p,t,u,k,*,*,invalid
m,o,n,t,a,g,e,*,valid
w,s,e,*,*,*,*,*,invalid
s,p,o,n,g,e,d,*,valid
t,y,h,v,*,*,*,*,invalid
j,b,m,*,*,*,*,*,invalid
l,b,e,m,*,*,*,*,invalid
e,m,p,r,e,s,s,*,valid
r,t,v,x,k,h,*,*,invalid
f,b,u,g,u,d,x,*,invalid
r,i,p,*,*,*,*,*,valid
q,u,w,x,n,i,i,*,invalid
r,a,d,i,a,l,s,*,valid
p,e,s,o,s,*,*,*,valid
x,c,y,h,e,*,*,*,invalid
d,m,n,a,*,*,*,*,invalid
t,r,u,d,g,i,n,g,valid
y,j,u,a,b,*,*,*,invalid
c,d,c,i,k,*,*,*,invalid
m,w,h,g,u,*,*,*,invalid
e,k,n,d,y,*,*,*,invalid
e,n,r,o,l,l,e,d,valid
b,s,i,g,o,c,i,*,invalid
i,m,x,k,*,*,*,*,invalid
b,k,u,*,*,*,*,*,invalid
a,m,a,z,e,s,*,*,valid
w,e,l,t,e,r,*,*,valid
c,s,j,n,m,s,j,*,invalid
x,k,x,f,x,c,f,*,invalid
t,d,s,c,y,o,*,*,invalid
s,a,p,l,i,n,g,s,valid
q,u,i,n,t,e,t,*,valid
f,r,f,s,*,*,*,*,invalid
c,a,n,d,i,d,*,*,valid
d,u,o,*,*,*,*,*,valid
l,i,b,e,r,a,t,e,valid
l,v,f,e,*,*,*,*,invalid
h,i,s,w,y,*,*,*,invalid
l,f,c,u,*,*,*,*,invalid
w,t,i,*,*,*,*,*,invalid
l,a,r,c,h,*,*,*,valid
q,x,g,*,*,*,*,*,invalid
d,p,i,*,*,*,*,*,invalid
i,n,e,r,t,*,*,*,valid
w,h,h,*,*,*,*,*,invalid
f,x,p,p,g,u,*,*,invalid
i,u,q,j,y,d,e,*,invalid
o,i,o,u,s,y,e,*,invalid
w,h,i,z,*,*,*,*,valid
b,o,l,e,r,o,*,*,valid
m,u,s,h,*,*,*,*,valid
i,y,f,t,g,d,*,*,invalid
p,i,h,k,h,*,*,*,invalid
u,a,i,r,*,*,*,*,invalid
d,w,t,o,i,g,*,*,invalid
t,l,w,u,o,*,*,*,invalid
m,e,d,a,l,*,*,*,valid
a,s,b,*,*,*,*,*,invalid
h,d,b,*,*,*,*,*,invalid
h,g,k,*,*,*,*,*,invalid
s,l,o,w,p,o,k,e,valid
s,h,a,k,e,n,*,*,valid
t,r,u,m,p,e,t,s,valid
q,e,p,t,o,*,*,*,invalid
w,e,s,t,e,r,n,s,valid
j,e,w,e,l,e,d,*,valid
p,e,r,u,s,e,*,*,valid
v,l,h,i,d,o,*,*,invalid
m,f,u,l,w,*,*,*,invalid
v,i,c,*,*,*,*,*,invalid
t,p,f,u,g,y,*,*,invalid
j,u,w,o,o,u,w,*,invalid
h,o,r,s,e,f,l,y,valid
i,i,i,o,*,*,*,*,invalid
n,o,i,s,i,e,s,t,valid
t,u,h,l,n,*,*,*,invalid
k,p,j,f,y,h,r,*,invalid
u,n,m,v,*,*,*,*,invalid
d,i,a,l,y,s,i,s,valid
s,c,r,a,p,s,*,*,valid
d,g,c,y,m,u,j,*,invalid
k,e,v,w,i,y,p,*,invalid
h,m,a,t,t,*,*,*,invalid
b,s,u,y,r,t,j,*,invalid
h,d,w,i,g,*,*,*,invalid
e,d,b,a,*,*,*,*,invalid
p,a,c,t,s,*,*,*,valid
t,m,p,x,k,u,x,*,invalid
r,s,e,g,k,*,*,*,invalid
j,w,j,q,a,j,k,*,invalid
s,w,r,m,s,*,*,*,invalid
y,c,k,l,c,q,*,*,invalid
l,j,t,q,k,*,*,*,invalid
h,g,t,c,p,*,*,*,invalid
d,u,k,e,d,o,m,*,valid
i,n,p,u,t,s,*,*,valid
p,j,h,w,o,f,j,*,invalid
v,j,l,*,*,*,*,*,invalid
c,s,g,*,*,*,*,*,invalid
y,t,h,y,b,*,*,*,invalid
h,g,n,e,f,d,*,*,invalid
c,o,w,p,o,x,*,*,valid
r,k,g,r,v,g,e,*,invalid
w,i,t,g,*,*,*,*,invalid
d,a,f,*,*,*,*,*,invalid
o,w,a,u,d,*,*,*,invalid
v,o,i,c,e,*,*,*,valid
d,j,l,*,*,*,*,*,invalid
u,n,h,a,n,d,*,*,valid
c,u,i,o,g,*,*,*,invalid
s,n,a,f,u,s,*,*,valid
d,l,b,*,*,*,*,*,invalid
a,b,d,p,k,j,*,*,invalid
h,j,m,i,t,d,c,*,invalid
p,a,f,*,*,*,*,*,invalid
r,e,u,*,*,*,*,*,invalid
t,u,l,l,e,*,*,*,valid
i,y,b,d,a,c,*,*,invalid
a,g,g,k,s,r,*,*,invalid
w,y,m,e,g,*,*,*,invalid
b,u,r,y,i,n,g,*,valid
p,a,r,c,e,l,*,*,valid
p,r,j,f,l,v,i,*,invalid
a,l,o,b,o,*,*,*,invalid
x,i,n,*,*,*,*,*,invalid
k,s,k,s,e,v,q,*,invalid
l,p,w,y,*,*,*,*,invalid
a,r,t,y,c,f,s,*,invalid
v,s,v,d,*,*,*,*,invalid
c,o,y,*,*,*,*,*,valid
u,p,w,d,*,*,*,*,invalid
n,s,x,*,*,*,*,*,invalid
j,b,a,s,x,*,*,*,invalid
f,n,x,v,g,k,m,*,invalid
e,n,q,u,i,r,y,*,valid
e,x,e,*,*,*,*,*,invalid
l,a,t,e,n,c,y,*,valid
b,o,n,e,y,*,*,*,valid
t,r,y,s,t,i,n,g,valid
b,w,o,a,a,u,*,*,invalid
c,h,o,w,d,e,r,*,valid
r,e,h,a,b,*,*,*,valid
c,a,n,i,n,e,s,*,valid
m,q,g,r,*,*,*,*,invalid
u,t,s,u,*,*,*,*,valid
r,h,g,u,h,*,*,*,invalid
s,e,a,w,a,r,d,s,valid
i,h,x,e,x,y,y,*,invalid
p,e,f,m,g,s,f,*,invalid
x,n,m,l,d,n,w,*,invalid
q,s,o,t,*,*,*,*,invalid
d,r,o,l,l,e,r,*,valid
j,s,r,*,*,*,*,*,invalid
n,p,j,e,m,p,x,*,invalid
a,r,i,*,*,*,*,*,invalid
e,p,u,h,l,a,w,*,invalid
p,d,n,c,*,*,*,*,invalid
d,e,d,t,g,b,t,*,invalid
n,e,r,d,*,*,*,*,valid
n,n,q,s,g,h,*,*,invalid
v,k,o,v,i,*,*,*,invalid
u,r,d,v,r,*,*,*,invalid
y,h,a,t,e,*,*,*,invalid
b,o,q,l,a,*,*,*,invalid
g,k,o,g,*,*,*,*,invalid
a,g,a,t,e,*,*,*,valid
p,n,v,y,p,n,b,*,invalid
r,l,a,*,*,*,*,*,invalid
k,k,c,m,*,*,*,*,invalid
r,a,t,i,f,i,e,d,valid
d,e,t,o,x,i,n,g,valid
v,j,d,p,s,*,*,*,invalid
c,b,i,r,l,d,g,*,invalid
j,c,d,r,u,*,*,*,invalid
a,i,o,u,j,*,*,*,invalid
q,h,u,*,*,*,*,*,invalid
t,b,r,b,k,g,*,*,invalid
f,h,f,j,*,*,*,*,invalid
r,x,d,e,y,y,*,*,invalid
i,r,s,h,p,c,c,*,invalid
a,u,b,i,t,*,*,*,invalid
q,q,n,o,*,*,*,*,invalid
e,a,g,e,r,l,y,*,valid
d,i,s,p,a,t,c,h,valid
m,p,r,a,b,s,*,*,invalid
m,k,v,*,*,*,*,*,invalid
f,l,a,u,n,t,s,*,valid
o,f,g,*,*,*,*,*,invalid
u,i,k,*,*,*,*,*,invalid
r,e,n,e,g,e,d,*,valid
r,e,s,o,r,t,*,*,valid
c,t,c,k,f,t,n,*,invalid
a,o,k,a,c,o,*,*,invalid
c,k,j,v,*,*,*,*,invalid
b,e,d,t,i,m,e,*,valid
a,d,y,l,l,c,p,*,invalid
f,i,e,r,y,*,*,*,valid
g,j,o,*,*,*,*,*,invalid
m,h,b,*,*,*,*,*,invalid
g,h,e,t,t,o,s,*,valid
q,q,o,*,*,*,*,*,invalid
p,c,r,q,e,u,p,*,invalid
o,q,v,y,u,*,*,*,invalid
e,v,b,b,h,*,*,*,invalid
m,u,s,i,c,a,l,e,valid
a,j,s,f,*,*,*,*,invalid
c,o,g,i,t,a,t,e,valid
w,h,e,e,l,s,*,*,valid
u,l,a,h,s,o,*,*,invalid
j,i,c,p,*,*,*,*,invalid
i,c,d,w,s,q,a,*,invalid
e,l,e,p,h,a,n,t,valid
c,a,b,i,n,s,*,*,valid
m,a,x,i,m,*,*,*,valid
t,i,t,h,i,n,g,*,valid
f,l,u,n,k,e,y,*,valid
s,c,h,w,a,*,*,*,valid
v,m,k,j,o,*,*,*,invalid
b,i,r,d,b,a,t,h,valid
h,o,n,e,*,*,*,*,valid
b,m,v,c,c,*,*,*,invalid
k,s,o,j,l,*,*,*,invalid
k,i,n,d,l,e,s,*,valid
d,e,n,t,s,*,*,*,valid
w,r,a,*,*,*,*,*,invalid
b,r,e,c,k,w,a,*,invalid
n,m,o,*,*,*,*,*,invalid
j,a,u,p,*,*,*,*,invalid
p,f,u,w,y,*,*,*,invalid
y,c,q,x,n,k,h,*,invalid
v,i,e,w,e,r,*,*,valid
l,y,e,e,q,*,*,*,invalid
k,y,f,c,a,n,r,*,invalid
l,i,t,t,e,r,*,*,valid
c,r,k,*,*,*,*,*,invalid
p,x,l,y,a,n,w,*,invalid
n,w,v,y,v,o,c,*,invalid
q,h,c,r,w,*,*,*,invalid
n,m,u,f,y,o,*,*,invalid
a,r,f,p,t,i,*,*,invalid
c,l,d,c,*,*,*,*,invalid
i,e,v,t,e,c,x,*,invalid
v,w,r,t,x,j,*,*,invalid
a,q,i,v,*,*,*,*,invalid
f,x,x,j,*,*,*,*,invalid
x,i,i,c,u,d,i,*,invalid
h,x,w,*,*,*,*,*,invalid
o,c,t,l,l,f,*,*,invalid
f,l,u,o,r,i,d,e,valid
k,r,u,d,*,*,*,*,invalid
j,c,o,x,c,f,*,*,invalid
y,l,i,a,s,y,m,*,invalid
b,e,m,h,h,t,w,*,invalid
n,b,j,e,*,*,*,*,invalid
c,x,n,q,r,*,*,*,invalid
p,s,o,e,j,d,*,*,invalid
j,a,y,w,a,l,k,s,valid
c,o,r,o,n,e,t,*,valid
t,a,x,i,c,a,b,*,valid
j,q,p,s,b,u,*,*,invalid
p,p,s,d,q,*,*,*,invalid
p,i,e,*,*,*,*,*,valid
t,e,a,r,*,*,*,*,valid
c,l,e,m,e,n,t,*,valid
x,r,c,o,i,b,u,*,invalid
h,a,l,o,e,s,*,*,valid
l,i,n,k,a,g,e,s,valid
i,o,b,e,*,*,*,*,invalid
a,e,s,c,o,*,*,*,invalid
e,x,h,a,u,s,t,s,valid
c,h,o,r,u,s,*,*,valid
d,s,b,*,*,*,*,*,invalid
e,t,m,*,*,*,*,*,invalid
u,l,t,i,m,a,t,e,valid
u,e,q,v,d,m,d,*,invalid
s,u,r,v,e,y,s,*,valid
s,w,y,a,b,m,j,*,invalid
g,a,n,w,h,k,*,*,invalid
b,s,x,j,*,*,*,*,invalid
y,r,g,*,*,*,*,*,invalid
p,r,o,l,o,n,g,s,valid
b,y,e,p,a,*,*,*,invalid
h,y,y,*,*,*,*,*,invalid
y,t,k,p,i,s,*,*,invalid
t,e,x,t,u,a,l,*,valid
b,i,v,o,*,*,*,*,invalid
l,e,a,k,i,e,s,t,valid
c,o,c,k,i,l,y,*,valid
d,v,o,f,o,u,e,*,invalid
t,u,m,u,l,t,*,*,valid
p,u,r,s,e,d,*,*,valid
v,d,l,d,a,*,*,*,invalid
m,e,e,k,e,s,t,*,valid
f,e,a,r,e,d,*,*,valid
o,p,y,k,v,x,*,*,invalid
h,a,l,t,e,r,*,*,valid
w,a,r,d,e,d,*,*,valid
h,l,x,l,w,e,*,*,invalid
x,n,e,a,e,*,*,*,invalid
c,o,i,n,*,*,*,*,valid
s,c,o,l,d,e,d,*,valid
y,i,h,e,m,*,*,*,invalid
s,h,u,w,*,*,*,*,invalid
v,o,p,*,*,*,*,*,invalid
c,a,v,e,a,t,*,*,valid
o,p,e,n,i,n,g,*,valid
d,i,l,l,i,e,s,*,valid
b,u,u,t,j,c,*,*,invalid
r,e,v,n,i,s,*,*,invalid
p,e,t,i,t,e,*,*,valid
m,i,s,r,e,a,d,s,valid
v,i,s,i,n,g,*,*,valid
h,s,v,l,v,h,u,*,invalid
r,i,f,l,e,m,e,n,valid
d,g,p,*,*,*,*,*,invalid
d,i,s,o,w,n,e,d,valid
u,m,x,i,h,k,*,*,invalid
v,x,d,*,*,*,*,*,invalid
e,n,l,*,*,*,*,*,invalid
v,a,r,n,i,s,h,*,valid
n,a,m,e,l,y,*,*,valid
y,u,l,y,*,*,*,*,invalid
p,a,p,p,t,*,*,*,invalid
u,x,o,f,*,*,*,*,invalid
a,d,q,o,s,u,*,*,invalid
w,o,r,n,*,*,*,*,invalid
q,n,n,t,t,i,l,*,invalid
x,v,v,*,*,*,*,*,invalid
m,v,h,e,s,l,*,*,invalid
d,e,p,l,a,n,e,d,valid
l,i,n,e,r,*,*,*,valid
o,b,d,p,d,d,*,*,invalid
e,v,l,*,*,*,*,*,invalid
g,f,a,g,y,f,*,*,invalid
v,j,b,b,d,d,*,*,invalid
w,h,o,e,v,e,r,*,valid
t,o,l,l,g,a,t,e,valid
y,n,o,o,c,v,i,*,invalid
e,s,q,u,v,h,j,*,invalid
f,m,b,e,*,*,*,*,invalid
a,l,g,t,v,*,*,*,invalid
v,q,y,g,*,*,*,*,invalid
v,o,c,a,l,s,*,*,valid
o,v,e,r,l,o,o,k,valid
u,m,a,i,*,*,*,*,valid
m,v,d,j,*,*,*,*,invalid
n,y,b,*,*,*,*,*,invalid
j,p,i,*,*,*,*,*,invalid
w,g,k,e,f,*,*,*,invalid
x,k,j,j,*,*,*,*,invalid
e,f,w,l,j,*,*,*,invalid
j,n,o,f,u,y,k,*,invalid
c,r,e,a,t,o,r,s,valid
q,g,y,u,p,*,*,*,invalid
f,a,r,t,h,i,n,g,valid
x,b,p,i,l,c,*,*,invalid
b,e,y,o,n,d,*,*,valid
d,i,a,r,y,*,*,*,valid
j,h,x,r,p,*,*,*,invalid
f,e,s,t,o,o,n,*,valid
r,x,a,x,d,g,*,*,invalid
j,l,j,*,*,*,*,*,invalid
l,o,o,t,s,*,*,*,valid
c,v,n,a,*,*,*,*,invalid
n,i,g,*,*,*,*,*,invalid
b,e,d,e,v,i,l,*,valid
e,u,o,f,s,e,l,*,invalid
d,x,k,l,a,*,*,*,invalid
l,a,q,g,j,a,f,*,invalid
y,j,d,j,*,*,*,*,invalid
a,c,g,w,b,m,*,*,invalid
r,h,i,z,o,m,e,s,valid
k,c,r,*,*,*,*,*,invalid
m,o,t,o,r,w,a,y,valid
l,j,n,q,m,g,d,*,invalid
o,l,r,o,v,*,*,*,invalid
c,u,r,t,n,e,s,s,valid
n,i,w,*,*,*,*,*,invalid
a,b,s,u,r,d,e,r,valid
a,g,p,f,t,u,*,*,invalid
r,a,n,d,o,m,l,y,valid
y,n,x,l,*,*,*,*,invalid
q,v,y,b,h,*,*,*,invalid
r,a,v,e,l,e,d,*,valid
w,p,v,n,*,*,*,*,invalid
