char01,char02,char03,char04,char05,char06,char07,char08,Valid
q,a,n,k,x,e,*,*,invalid
m,a,p,p,i,n,g,*,valid
k,n,n,u,*,*,*,*,invalid
u,t,w,s,m,b,r,*,invalid
k,n,a,k,y,*,*,*,invalid
e,q,l,t,h,n,h,*,invalid
c,l,w,p,g,*,*,*,invalid
p,e,e,d,*,*,*,*,valid
l,e,n,s,e,s,*,*,valid
m,i,n,a,m,i,*,*,valid
l,u,s,h,n,e,s,s,valid
t,o,t,e,m,s,*,*,valid
q,a,h,n,*,*,*,*,invalid
b,g,m,d,*,*,*,*,invalid
n,c,y,c,*,*,*,*,invalid
m,r,i,i,*,*,*,*,invalid
i,n,r,g,s,*,*,*,invalid
y,s,w,x,m,n,*,*,invalid
u,g,s,l,*,*,*,*,invalid
i,h,i,b,*,*,*,*,invalid
c,h,o,p,p,i,e,r,valid
l,e,g,a,t,o,*,*,valid
e,h,i,f,g,*,*,*,invalid
u,p,d,p,r,a,*,*,invalid
q,m,u,r,y,t,*,*,invalid
v,m,p,j,o,*,*,*,invalid
p,u,l,p,e,d,*,*,valid
n,j,m,h,i,e,c,*,invalid
q,p,k,l,g,*,*,*,invalid
t,l,n,v,e,*,*,*,invalid
h,o,b,n,m,p,*,*,invalid
h,j,d,s,u,v,j,*,invalid
b,q,l,v,*,*,*,*,invalid
f,k,i,w,f,c,g,*,invalid
p,i,e,m,q,*,*,*,invalid
t,o,p,m,a,s,t,s,valid
m,o,l,e,s,t,*,*,valid
r,o,s,a,a,c,c,*,invalid
s,h,r,t,*,*,*,*,invalid
s,a,r,c,a,s,m,*,valid
g,u,e,w,n,g,i,*,invalid
o,e,m,j,*,*,*,*,invalid
q,m,e,*,*,*,*,*,invalid
a,d,b,h,*,*,*,*,invalid
p,q,e,r,m,h,*,*,invalid
u,n,w,o,n,t,e,d,valid
e,n,c,a,s,e,*,*,valid
l,s,k,a,q,*,*,*,invalid
c,f,d,*,*,*,*,*,invalid
g,r,i,n,d,i,n,g,valid
p,r,e,s,t,o,s,*,valid
l,w,n,*,*,*,*,*,invalid
c,v,w,o,d,*,*,*,invalid
u,n,q,w,w,l,x,*,invalid
e,j,u,x,*,*,*,*,invalid
k,m,w,*,*,*,*,*,invalid
c,h,c,m,b,*,*,*,invalid
j,h,h,c,t,w,*,*,invalid
o,c,f,*,*,*,*,*,invalid
i,f,i,e,s,*,*,*,invalid
p,h,t,n,n,k,*,*,invalid
t,w,e,a,k,i,n,g,valid
v,q,w,p,*,*,*,*,invalid
o,s,p,r,e,y,*,*,valid
r,u,g,g,e,d,e,r,valid
n,o,s,i,n,g,*,*,valid
v,i,p,*,*,*,*,*,invalid
h,o,s,h,i,*,*,*,valid
s,q,q,w,w,t,*,*,invalid
v,c,o,b,l,l,*,*,invalid
u,k,d,x,*,*,*,*,invalid
a,r,u,a,r,x,c,*,invalid
o,u,t,w,o,r,n,*,valid
n,f,e,k,k,*,*,*,invalid
y,o,l,o,k,*,*,*,invalid
n,o,t,e,p,a,d,*,valid
b,w,s,s,s,w,*,*,invalid
y,a,e,h,*,*,*,*,invalid
g,o,d,l,i,e,s,t,valid
u,h,m,k,e,y,v,*,invalid
p,a,r,e,s,*,*,*,valid
w,a,q,v,*,*,*,*,invalid
q,e,i,e,k,*,*,*,invalid
g,u,u,i,*,*,*,*,invalid
r,e,h,i,r,i,n,g,valid
t,t,j,a,i,k,b,*,invalid
p,l,o,d,n,a,*,*,invalid
y,n,y,k,l,b,o,*,invalid
j,l,v,v,p,s,*,*,invalid
p,a,c,f,c,*,*,*,invalid
z,o,n,i,n,g,*,*,valid
u,b,g,m,w,f,*,*,invalid
h,o,l,o,g,r,a,m,valid
r,b,s,r,n,m,*,*,invalid
j,x,k,o,b,u,f,*,invalid
o,w,s,r,q,c,w,*,invalid
r,e,d,d,i,s,h,*,valid
t,r,e,m,o,r,*,*,valid
e,n,p,f,o,*,*,*,invalid
d,d,r,p,n,*,*,*,invalid
w,v,w,y,*,*,*,*,invalid
t,r,a,i,n,s,*,*,valid
r,w,o,*,*,*,*,*,invalid
i,q,k,n,u,w,e,*,invalid
f,p,b,r,q,j,r,*,invalid
l,e,a,*,*,*,*,*,invalid
e,s,p,q,l,p,*,*,invalid
q,q,n,i,l,y,f,*,invalid
b,e,a,r,e,r,s,*,valid
y,v,k,c,h,t,*,*,invalid
h,v,j,*,*,*,*,*,invalid
h,m,t,f,*,*,*,*,invalid
w,i,s,h,f,u,l,*,valid
y,d,t,*,*,*,*,*,invalid
j,o,u,l,e,s,*,*,valid
w,a,p,*,*,*,*,*,invalid
d,i,i,r,*,*,*,*,invalid
b,u,h,q,b,h,d,*,invalid
f,n,v,l,s,i,*,*,invalid
e,n,t,h,u,s,e,s,valid
l,a,i,d,*,*,*,*,valid
t,a,m,e,a,b,l,e,valid
i,r,n,r,g,l,v,*,invalid
s,i,d,e,k,i,c,k,valid
m,o,u,n,d,*,*,*,valid
d,o,c,i,l,i,t,y,valid
e,m,o,t,e,s,*,*,valid
f,i,a,u,l,*,*,*,invalid
p,o,o,p,*,*,*,*,valid
o,w,a,t,*,*,*,*,invalid
r,e,w,i,r,e,s,*,valid
k,v,i,f,o,*,*,*,invalid
v,d,i,r,*,*,*,*,invalid
m,v,v,y,*,*,*,*,invalid
x,d,e,j,*,*,*,*,invalid
f,u,y,f,s,m,*,*,invalid
t,b,m,*,*,*,*,*,invalid
r,i,m,e,s,*,*,*,valid
b,b,c,*,*,*,*,*,invalid
t,o,n,c,w,m,u,*,invalid
m,a,g,f,*,*,*,*,invalid
o,m,x,f,c,u,e,*,invalid
g,l,p,v,l,c,*,*,invalid
b,q,q,j,j,j,*,*,invalid
w,h,e,e,z,i,n,g,valid
p,a,j,a,m,a,s,*,valid
t,j,i,p,s,e,x,*,invalid
w,q,e,n,j,*,*,*,invalid
c,r,o,w,n,*,*,*,valid
v,j,d,s,*,*,*,*,invalid
o,n,w,a,r,d,*,*,valid
p,a,c,h,l,i,*,*,invalid
h,e,a,r,s,e,s,*,valid
n,w,l,m,u,*,*,*,invalid
m,g,i,h,r,y,*,*,invalid
c,u,l,v,e,r,t,s,valid
r,a,r,u,i,w,i,*,invalid
c,r,v,f,v,m,n,*,invalid
x,s,o,y,v,t,*,*,invalid
w,e,l,s,h,*,*,*,valid
l,w,h,x,*,*,*,*,invalid
v,a,l,i,d,i,t,y,valid
m,e,d,s,f,a,y,*,invalid
p,e,r,v,e,r,t,s,valid
j,e,t,u,y,e,*,*,invalid
q,t,q,n,w,*,*,*,invalid
n,o,s,e,d,o,v,e,valid
b,l,f,*,*,*,*,*,invalid
p,r,o,b,a,b,l,e,valid
b,c,o,i,a,r,*,*,invalid
b,e,g,u,i,l,e,d,valid
a,e,g,*,*,*,*,*,invalid
c,h,u,t,n,e,y,*,valid
n,d,m,*,*,*,*,*,invalid
p,q,p,o,*,*,*,*,invalid
s,y,v,f,l,*,*,*,invalid
y,n,p,y,x,k,k,*,invalid
e,v,e,n,e,s,t,*,valid
p,r,e,m,i,s,e,s,valid
g,o,o,s,e,*,*,*,valid
p,b,f,*,*,*,*,*,invalid
c,a,l,l,*,*,*,*,valid
j,i,m,c,r,a,r,*,invalid
c,a,m,e,o,*,*,*,valid
s,b,h,q,*,*,*,*,invalid
n,d,b,x,k,*,*,*,invalid
s,k,w,h,i,*,*,*,invalid
h,u,n,c,h,e,s,*,valid
i,m,p,e,n,d,e,d,valid
f,m,q,h,*,*,*,*,invalid
o,p,e,h,u,*,*,*,invalid
q,l,l,q,m,t,w,*,invalid
l,d,q,i,m,l,c,*,invalid
i,j,u,j,m,*,*,*,invalid
h,a,i,r,c,u,t,*,valid
e,m,e,n,d,s,*,*,valid
p,r,e,l,u,d,e,*,valid
r,v,g,o,*,*,*,*,invalid
a,j,c,r,j,*,*,*,invalid
r,y,h,a,y,i,q,*,invalid
k,a,e,r,u,*,*,*,valid
j,f,k,f,r,k,h,*,invalid
q,d,j,*,*,*,*,*,invalid
v,a,g,u,e,*,*,*,valid
g,a,r,r,e,t,*,*,valid
j,r,l,g,q,w,y,*,invalid
t,e,a,p,o,t,*,*,valid
t,o,n,v,*,*,*,*,invalid
e,m,q,i,s,a,*,*,invalid
x,x,o,*,*,*,*,*,invalid
m,x,b,r,v,p,t,*,invalid
y,n,n,j,p,j,*,*,invalid
e,l,d,j,y,g,a,*,invalid
c,o,c,*,*,*,*,*,invalid
b,k,s,*,*,*,*,*,invalid
q,c,d,y,r,*,*,*,invalid
o,y,h,m,f,j,*,*,invalid
g,o,o,f,*,*,*,*,valid
b,r,o,i,l,e,r,s,valid
n,y,i,d,e,m,c,*,invalid
f,c,c,u,k,i,*,*,invalid
m,o,r,a,y,*,*,*,valid
v,v,t,n,c,b,*,*,invalid
d,y,b,j,d,*,*,*,invalid
p,l,l,*,*,*,*,*,invalid
j,b,r,*,*,*,*,*,invalid
k,u,p,c,p,j,*,*,invalid
f,o,s,p,s,r,p,*,invalid
a,b,j,e,c,t,l,y,valid
j,o,s,t,l,e,s,*,valid
h,o,o,k,u,p,*,*,valid
u,v,f,u,j,f,m,*,invalid
l,a,d,l,e,*,*,*,valid
c,a,r,n,a,g,e,*,valid
e,k,j,*,*,*,*,*,invalid
d,e,b,u,g,*,*,*,valid
e,n,i,*,*,*,*,*,invalid
a,c,t,i,v,i,s,t,valid
c,h,i,e,f,l,y,*,valid
v,d,w,q,x,u,*,*,invalid
q,u,r,d,p,b,*,*,invalid
b,l,u,n,t,*,*,*,valid
l,o,f,t,*,*,*,*,valid
c,f,m,u,r,q,l,*,invalid
g,i,b,b,e,r,*,*,valid
k,l,e,j,*,*,*,*,invalid
a,o,m,*,*,*,*,*,invalid
s,q,g,n,w,r,*,*,invalid
h,t,k,v,*,*,*,*,invalid
y,k,s,h,y,l,f,*,invalid
g,r,i,p,s,*,*,*,valid
r,e,v,o,l,v,e,d,valid
a,s,p,b,w,*,*,*,invalid
n,i,c,e,s,t,*,*,valid
p,a,r,o,x,y,s,m,valid
s,t,a,v,e,s,*,*,valid
w,i,s,t,e,r,i,a,valid
s,t,i,l,t,e,d,*,valid
d,l,l,c,j,n,l,*,invalid
q,k,k,y,d,q,*,*,invalid
b,x,t,u,j,b,*,*,invalid
k,s,w,*,*,*,*,*,invalid
n,l,r,o,*,*,*,*,invalid
s,s,l,m,*,*,*,*,invalid
x,l,d,y,i,q,*,*,invalid
h,b,j,b,d,*,*,*,invalid
q,g,f,*,*,*,*,*,invalid
c,a,v,e,r,n,*,*,valid
t,u,n,n,i,e,s,*,valid
a,i,i,e,k,*,*,*,invalid
t,w,i,r,l,e,r,*,valid
c,o,n,j,o,i,n,*,valid
r,e,g,i,m,e,s,*,valid
e,f,m,c,g,h,*,*,invalid
s,s,v,s,*,*,*,*,invalid
c,m,t,*,*,*,*,*,invalid
s,a,n,c,t,i,f,y,valid
h,v,r,w,x,*,*,*,invalid
x,i,x,j,k,g,h,*,invalid
c,e,n,t,a,u,r,*,valid
x,i,v,j,*,*,*,*,invalid
t,r,o,l,l,e,d,*,valid
e,r,a,p,e,j,e,*,invalid
q,d,i,o,h,*,*,*,invalid
p,q,t,h,e,t,*,*,invalid
o,k,w,w,a,*,*,*,invalid
j,m,c,*,*,*,*,*,invalid
o,g,l,e,*,*,*,*,valid
u,t,e,r,u,s,e,s,valid
h,o,o,j,*,*,*,*,invalid
q,d,k,k,r,p,p,*,invalid
v,o,w,i,n,g,*,*,valid
b,a,l,e,*,*,*,*,valid
b,o,l,s,t,e,r,s,valid
h,o,a,r,d,e,d,*,valid
r,x,i,*,*,*,*,*,invalid
g,a,r,n,e,r,s,*,valid
w,s,t,o,*,*,*,*,invalid
l,a,d,e,s,*,*,*,valid
s,t,a,k,e,d,*,*,valid
m,y,d,n,*,*,*,*,invalid
a,x,v,t,e,*,*,*,invalid
i,m,p,e,l,l,e,d,valid
b,o,l,f,h,u,j,*,invalid
d,i,c,e,*,*,*,*,valid
f,e,r,v,e,n,c,y,valid
r,l,q,j,s,*,*,*,invalid
a,b,u,s,e,s,*,*,valid
l,c,e,*,*,*,*,*,invalid
f,e,y,a,s,l,*,*,invalid
k,k,l,*,*,*,*,*,invalid
n,e,g,v,*,*,*,*,invalid
s,c,u,m,b,a,g,s,valid
v,k,w,a,v,d,*,*,invalid
t,h,u,n,d,e,r,*,valid
t,s,j,y,j,e,m,*,invalid
y,b,c,e,n,*,*,*,invalid
c,i,d,*,*,*,*,*,invalid
s,a,t,i,n,y,*,*,valid
q,u,e,s,t,*,*,*,valid
p,g,l,r,x,b,e,*,invalid
v,o,r,w,r,d,e,*,invalid
l,l,d,y,r,s,*,*,invalid
l,l,y,s,o,e,*,*,invalid
v,e,r,g,e,d,*,*,valid
w,q,k,j,*,*,*,*,invalid
c,u,l,k,r,l,x,*,invalid
b,u,b,s,r,s,j,*,invalid
t,r,u,s,t,e,e,s,valid
s,p,e,c,t,e,r,s,valid
f,o,r,e,n,o,o,n,valid
s,w,n,g,x,l,*,*,invalid
v,u,d,d,u,*,*,*,invalid
w,e,b,c,a,s,t,*,valid
f,o,c,d,o,w,*,*,invalid
s,w,j,l,*,*,*,*,invalid
b,o,u,n,c,i,n,g,valid
f,i,l,m,e,d,*,*,valid
b,a,s,h,e,d,*,*,valid
v,v,s,*,*,*,*,*,invalid
f,f,r,p,v,u,w,*,invalid
l,e,e,*,*,*,*,*,invalid
j,i,c,r,d,y,q,*,invalid
n,g,p,l,p,*,*,*,invalid
a,n,c,h,o,r,s,*,valid
x,d,v,r,*,*,*,*,invalid
s,t,a,l,k,e,d,*,valid
s,t,r,a,w,i,n,g,valid
i,l,r,o,x,r,*,*,invalid
q,s,k,n,d,o,e,*,invalid
i,r,r,i,t,a,n,t,valid
s,m,i,l,e,*,*,*,valid
b,u,m,p,i,e,r,*,valid
c,y,f,h,*,*,*,*,invalid
r,d,h,v,u,*,*,*,invalid
c,a,s,u,a,l,*,*,valid
u,o,t,v,c,h,*,*,invalid
y,l,e,e,s,*,*,*,invalid
w,a,g,e,r,e,d,*,valid
b,e,l,l,e,d,*,*,valid
u,b,g,q,u,a,*,*,invalid
h,q,d,*,*,*,*,*,invalid
i,b,e,*,*,*,*,*,invalid
w,h,e,r,e,i,n,*,valid
m,e,s,s,i,n,g,*,valid
s,l,u,m,p,e,d,*,valid
y,y,q,c,o,b,a,*,invalid
b,u,i,o,p,c,p,*,invalid
j,d,d,*,*,*,*,*,invalid
r,t,c,b,j,*,*,*,invalid
q,v,d,q,l,r,*,*,invalid
h,i,i,*,*,*,*,*,invalid
f,l,p,*,*,*,*,*,invalid
w,s,o,*,*,*,*,*,invalid
p,i,x,i,e,*,*,*,valid
s,u,l,l,y,i,n,g,valid
n,g,g,y,b,*,*,*,invalid
s,b,n,j,*,*,*,*,invalid
s,p,e,*,*,*,*,*,invalid
y,g,n,m,*,*,*,*,invalid
e,j,j,r,*,*,*,*,invalid
s,t,j,i,n,o,w,*,invalid
g,h,y,n,*,*,*,*,invalid
g,g,h,f,w,q,*,*,invalid
u,t,n,n,t,*,*,*,invalid
m,a,v,c,y,*,*,*,invalid
r,i,c,h,*,*,*,*,valid
p,y,e,o,x,d,k,*,invalid
r,o,e,*,*,*,*,*,invalid
s,l,a,t,i,n,g,*,valid
b,e,w,a,i,l,*,*,valid
r,t,w,l,*,*,*,*,invalid
v,t,t,n,s,t,*,*,invalid
k,j,h,n,t,r,*,*,invalid
g,d,s,l,q,o,q,*,invalid
v,e,x,*,*,*,*,*,valid
f,s,k,v,l,y,o,*,invalid
t,g,a,w,n,*,*,*,invalid
o,b,l,i,g,i,n,g,valid
c,i,f,x,n,p,*,*,invalid
k,o,o,g,*,*,*,*,invalid
n,a,s,t,i,l,y,*,valid
p,u,d,d,l,e,*,*,valid
z,o,n,e,s,*,*,*,valid
s,h,n,x,r,*,*,*,invalid
k,a,y,f,t,*,*,*,invalid
c,h,a,r,g,e,r,s,valid
r,e,v,e,l,s,*,*,valid
k,h,x,*,*,*,*,*,invalid
p,b,c,c,h,a,n,*,invalid
l,o,d,p,u,p,n,*,invalid
c,r,e,d,i,t,e,d,valid
n,k,b,q,g,*,*,*,invalid
o,y,r,*,*,*,*,*,invalid
t,n,v,k,*,*,*,*,invalid
l,v,t,i,b,t,*,*,invalid
i,j,i,w,q,*,*,*,invalid
b,u,t,t,s,*,*,*,valid
r,q,b,b,o,h,*,*,invalid
m,d,f,e,o,q,h,*,invalid
k,s,x,v,d,u,m,*,invalid
a,u,j,*,*,*,*,*,invalid
k,u,h,p,*,*,*,*,invalid
y,p,c,x,y,c,o,*,invalid
b,e,e,t,*,*,*,*,valid
a,o,q,y,u,d,b,*,invalid
s,d,c,*,*,*,*,*,invalid
l,q,u,*,*,*,*,*,invalid
p,r,o,d,s,*,*,*,valid
t,u,m,o,r,s,*,*,valid
t,i,r,e,s,o,m,e,valid
a,k,f,*,*,*,*,*,invalid
g,v,e,n,l,*,*,*,invalid
m,y,u,m,k,i,r,*,invalid
t,m,q,n,x,m,m,*,invalid
m,e,q,k,*,*,*,*,invalid
e,m,e,r,g,e,n,t,valid
a,x,p,*,*,*,*,*,invalid
c,r,o,s,s,e,s,t,valid
r,i,l,e,d,*,*,*,valid
r,i,d,h,f,*,*,*,invalid
i,h,p,i,e,c,*,*,invalid
i,i,h,s,u,q,v,*,invalid
v,n,x,o,j,*,*,*,invalid
t,e,e,m,s,*,*,*,valid
o,h,r,t,v,*,*,*,invalid
w,m,t,p,i,*,*,*,invalid
w,x,s,i,s,p,*,*,invalid
f,v,g,i,*,*,*,*,invalid
n,b,q,*,*,*,*,*,invalid
h,r,n,c,*,*,*,*,invalid
a,f,r,i,q,*,*,*,invalid
a,i,r,l,i,n,e,*,valid
l,n,d,u,t,*,*,*,invalid
g,e,q,b,*,*,*,*,invalid
c,o,h,e,r,e,n,t,valid
d,e,m,u,r,r,e,d,valid
x,d,t,*,*,*,*,*,invalid
c,o,e,d,*,*,*,*,valid
o,n,u,s,*,*,*,*,valid
q,f,l,t,k,*,*,*,invalid
r,e,c,*,*,*,*,*,invalid
w,v,c,*,*,*,*,*,invalid
b,r,l,i,h,x,*,*,invalid
g,a,s,p,i,n,g,*,valid
h,n,j,q,k,c,p,*,invalid
n,x,b,*,*,*,*,*,invalid
o,t,h,s,*,*,*,*,invalid
h,a,q,x,c,e,x,*,invalid
m,u,l,c,h,i,n,g,valid
i,j,o,*,*,*,*,*,invalid
t,k,m,u,h,s,d,*,invalid
l,s,w,f,*,*,*,*,invalid
q,u,x,v,e,k,*,*,invalid
t,o,e,o,m,e,b,*,invalid
w,o,r,r,i,e,d,*,valid
d,o,c,u,m,e,n,t,valid
c,h,o,l,e,r,i,c,valid
a,m,v,d,*,*,*,*,invalid
t,o,u,t,e,d,*,*,valid
s,k,i,d,s,*,*,*,valid
c,h,o,s,e,n,*,*,valid
f,i,l,e,d,*,*,*,valid
n,r,h,q,*,*,*,*,invalid
q,u,l,e,*,*,*,*,invalid
k,q,n,w,i,t,w,*,invalid
j,d,l,q,q,y,s,*,invalid
c,h,m,l,c,*,*,*,invalid
s,g,q,j,j,q,d,*,invalid
f,w,j,w,m,k,e,*,invalid
r,t,n,y,d,*,*,*,invalid
d,r,a,w,l,*,*,*,valid
f,i,z,z,e,s,*,*,valid
m,a,k,s,i,*,*,*,invalid
o,m,r,c,*,*,*,*,invalid
g,j,l,k,*,*,*,*,invalid
m,x,j,e,t,t,*,*,invalid
b,e,t,r,a,y,e,d,valid
r,o,u,t,i,n,e,s,valid
b,u,m,p,k,i,n,*,valid
s,n,a,f,f,l,e,d,valid
r,e,d,d,k,v,k,*,invalid
d,e,n,d,d,h,l,*,invalid
p,i,i,d,n,*,*,*,invalid
b,r,e,a,t,h,e,s,valid
l,e,v,e,l,s,*,*,valid
a,n,t,y,*,*,*,*,invalid
v,q,l,o,d,b,l,*,invalid
i,m,p,e,r,i,a,l,valid
j,u,l,m,k,*,*,*,invalid
e,x,a,m,*,*,*,*,valid
f,a,m,*,*,*,*,*,invalid
h,o,o,k,w,o,r,m,valid
m,p,s,*,*,*,*,*,invalid
d,m,n,b,*,*,*,*,invalid
z,i,r,c,o,n,*,*,valid
p,w,y,h,o,*,*,*,invalid
n,s,b,*,*,*,*,*,invalid
l,y,y,*,*,*,*,*,invalid
u,h,t,a,*,*,*,*,invalid
f,u,n,n,i,e,s,*,valid
n,m,a,*,*,*,*,*,invalid
a,p,b,x,*,*,*,*,invalid
c,l,i,m,b,e,r,*,valid
e,t,c,h,*,*,*,*,valid
e,s,t,e,u,a,x,*,invalid
s,u,n,d,i,a,l,*,valid
s,t,o,n,e,r,*,*,valid
x,l,s,l,s,q,i,*,invalid
g,r,u,n,t,s,*,*,valid
l,o,n,g,h,a,n,d,valid
r,g,j,*,*,*,*,*,invalid
e,t,v,y,q,y,*,*,invalid
b,r,o,g,u,e,*,*,valid
k,w,x,*,*,*,*,*,invalid
l,e,e,r,i,e,s,t,valid
d,e,f,*,*,*,*,*,invalid
b,o,g,u,s,*,*,*,valid
h,m,m,j,p,*,*,*,invalid
p,w,u,f,c,s,*,*,invalid
l,e,h,*,*,*,*,*,invalid
f,m,x,t,w,w,s,*,invalid
l,u,n,a,c,y,*,*,valid
r,e,m,a,n,d,s,*,valid
s,h,o,a,l,e,d,*,valid
i,a,a,v,w,p,b,*,invalid
b,x,e,l,*,*,*,*,invalid
i,c,b,c,t,*,*,*,invalid
r,l,j,*,*,*,*,*,invalid
q,v,p,v,a,l,i,*,invalid
i,n,t,a,k,e,*,*,valid
c,q,g,i,c,v,*,*,invalid
y,t,a,u,b,*,*,*,invalid
b,o,t,a,x,i,e,*,invalid
a,t,t,g,h,i,*,*,invalid
b,u,i,c,b,*,*,*,invalid
h,u,m,p,i,n,g,*,valid
m,i,d,w,e,e,k,s,valid
a,u,d,i,t,o,r,*,valid
p,q,u,h,*,*,*,*,invalid
d,i,s,a,r,r,a,y,valid
v,e,n,e,e,r,e,d,valid
r,t,t,q,*,*,*,*,invalid
i,v,q,d,n,f,*,*,invalid
y,q,t,p,o,r,*,*,invalid
u,i,w,v,*,*,*,*,invalid
n,q,w,l,j,m,*,*,invalid
p,a,l,m,i,s,t,*,valid
x,l,v,q,*,*,*,*,invalid
n,r,o,p,u,*,*,*,invalid
p,i,q,q,r,*,*,*,invalid
v,c,b,j,h,o,m,*,invalid
s,t,e,p,d,a,d,s,valid
n,o,b,l,y,*,*,*,valid
w,h,k,g,a,*,*,*,invalid
w,u,n,h,s,g,*,*,invalid
d,t,n,*,*,*,*,*,invalid
y,t,a,j,*,*,*,*,invalid
f,t,m,g,f,g,*,*,invalid
w,n,d,y,a,l,j,*,invalid
m,a,r,t,y,r,s,*,valid
a,c,o,r,n,s,*,*,valid
p,e,a,c,h,e,s,*,valid
m,y,n,s,*,*,*,*,invalid
p,o,r,t,e,d,*,*,valid
c,i,m,*,*,*,*,*,invalid
n,x,i,k,*,*,*,*,invalid
d,c,a,a,*,*,*,*,invalid
w,q,c,b,o,s,e,*,invalid
b,r,a,t,t,y,*,*,valid
c,o,w,l,f,*,*,*,invalid
x,w,x,u,o,u,*,*,invalid
m,a,x,i,m,i,z,e,valid
v,j,v,k,*,*,*,*,invalid
j,v,o,j,*,*,*,*,invalid
a,r,m,l,e,t,s,*,valid
n,o,u,s,*,*,*,*,valid
a,b,l,o,o,m,*,*,valid
a,h,o,q,e,d,c,*,invalid
d,b,e,q,t,i,*,*,invalid
t,h,i,m,b,l,e,*,valid
s,n,a,*,*,*,*,*,invalid
p,f,l,r,h,*,*,*,invalid
b,i,a,s,s,i,n,g,valid
i,x,r,g,i,m,w,*,invalid
e,w,e,*,*,*,*,*,invalid
a,a,i,v,s,a,*,*,invalid
l,o,b,b,y,i,s,t,valid
k,i,o,*,*,*,*,*,invalid
a,w,c,l,*,*,*,*,invalid
a,l,l,e,g,r,o,s,valid
r,e,i,n,s,e,r,t,valid
d,w,h,x,*,*,*,*,invalid
m,a,g,i,c,i,a,n,valid
o,u,k,a,m,i,*,*,valid
r,d,b,c,*,*,*,*,invalid
e,c,x,e,a,t,t,*,invalid
w,m,g,*,*,*,*,*,invalid
m,f,d,v,b,*,*,*,invalid
a,b,h,l,n,w,a,*,invalid
s,p,j,j,c,*,*,*,invalid
q,e,x,y,l,*,*,*,invalid
l,x,t,u,j,k,*,*,invalid
w,e,t,u,q,j,c,*,invalid
a,v,l,o,*,*,*,*,invalid
f,u,i,y,m,f,d,*,invalid
t,r,i,l,l,*,*,*,valid
e,c,b,r,v,*,*,*,invalid
p,p,l,b,i,k,s,*,invalid
i,n,k,b,l,o,t,*,valid
f,f,a,*,*,*,*,*,invalid
f,v,g,u,b,t,m,*,invalid
y,r,i,h,c,d,c,*,invalid
l,g,w,m,o,*,*,*,invalid
t,r,a,c,e,r,*,*,valid
k,l,x,j,g,*,*,*,invalid
g,j,y,r,*,*,*,*,invalid
x,g,e,n,o,o,*,*,invalid
c,n,t,j,f,f,l,*,invalid
x,f,q,w,*,*,*,*,invalid
d,o,o,m,s,d,a,y,valid
a,p,w,p,r,*,*,*,invalid
n,h,c,t,u,t,*,*,invalid
a,i,r,f,i,e,l,d,valid
b,l,o,w,o,u,t,s,valid
g,l,o,r,y,*,*,*,valid
s,v,o,r,u,g,n,*,invalid
o,j,h,a,l,n,*,*,invalid
s,t,o,r,e,*,*,*,valid
s,c,a,b,s,*,*,*,valid
j,a,e,w,o,*,*,*,invalid
b,u,g,s,*,*,*,*,valid
r,e,a,j,j,*,*,*,invalid
h,c,b,s,t,o,*,*,invalid
o,x,j,*,*,*,*,*,invalid
h,e,l,p,l,e,s,s,valid
r,k,f,h,*,*,*,*,invalid
f,u,o,h,k,g,*,*,invalid
f,i,l,c,h,e,s,*,valid
v,h,n,r,*,*,*,*,invalid
x,j,g,t,*,*,*,*,invalid
h,a,l,t,s,*,*,*,valid
s,h,a,f,t,i,n,g,valid
d,o,c,*,*,*,*,*,invalid
a,p,o,s,t,a,s,y,valid
l,a,c,e,r,a,t,e,valid
l,o,i,n,s,*,*,*,valid
i,x,j,t,*,*,*,*,invalid
w,a,s,s,a,i,l,*,valid
y,f,g,*,*,*,*,*,invalid
t,r,u,t,h,*,*,*,valid
f,u,r,d,c,r,*,*,invalid
e,l,r,f,f,*,*,*,invalid
l,i,m,e,c,i,*,*,invalid
v,p,v,t,b,x,y,*,invalid
s,k,i,d,d,i,n,g,valid
s,x,s,l,n,*,*,*,invalid
w,e,t,s,*,*,*,*,invalid
i,n,d,e,c,e,n,t,valid
j,e,j,*,*,*,*,*,invalid
s,n,m,f,*,*,*,*,invalid
a,p,p,r,o,v,e,*,valid
p,u,j,o,s,e,w,*,invalid
f,s,o,p,k,j,t,*,invalid
t,q,j,m,*,*,*,*,invalid
v,o,l,u,*,*,*,*,invalid
l,p,f,v,q,n,s,*,invalid
o,k,p,l,b,*,*,*,invalid
b,n,m,i,x,r,w,*,invalid
v,i,o,l,i,n,s,*,valid
i,n,c,h,i,*,*,*,valid
e,y,i,n,g,*,*,*,valid
x,h,a,c,a,o,*,*,invalid
t,v,f,h,*,*,*,*,invalid
w,i,n,o,s,*,*,*,valid
a,b,m,g,m,*,*,*,invalid
b,p,i,k,*,*,*,*,invalid
m,e,c,y,*,*,*,*,invalid
t,n,u,x,e,u,*,*,invalid
s,t,o,l,i,d,e,r,valid
a,c,o,l,y,t,e,*,valid
v,c,b,k,u,w,*,*,invalid
g,r,s,*,*,*,*,*,invalid
g,w,b,c,b,*,*,*,invalid
m,a,r,a,u,d,*,*,valid
d,e,s,p,o,t,i,c,valid
r,a,t,s,*,*,*,*,valid
s,u,q,v,v,p,*,*,invalid
t,a,n,k,a,r,d,s,valid
x,h,v,j,n,i,*,*,invalid
g,a,c,r,o,*,*,*,invalid
