char01,char02,char03,char04,char05,char06,char07,char08,Valid
r,a,s,c,a,l,*,*,valid
f,t,k,v,r,j,*,*,invalid
m,h,d,m,o,p,*,*,invalid
v,j,g,*,*,*,*,*,invalid
m,p,x,o,o,*,*,*,invalid
h,f,h,x,e,a,y,*,invalid
p,u,s,s,y,*,*,*,valid
u,b,p,n,*,*,*,*,invalid
r,e,f,p,*,*,*,*,invalid
c,j,y,h,i,*,*,*,invalid
h,i,g,h,*,*,*,*,valid
t,k,k,n,e,e,d,*,invalid
g,s,g,x,*,*,*,*,invalid
i,v,i,m,i,k,o,*,invalid
h,m,a,f,n,p,l,*,invalid
j,t,x,*,*,*,*,*,invalid
n,l,v,x,i,u,*,*,invalid
d,u,n,k,i,n,g,*,valid
s,l,e,w,s,*,*,*,valid
e,y,v,p,j,a,*,*,invalid
b,a,r,e,r,*,*,*,valid
e,u,c,b,s,*,*,*,invalid
h,w,g,e,*,*,*,*,invalid
n,l,y,e,*,*,*,*,invalid
q,j,c,e,o,j,u,*,invalid
c,o,l,l,e,c,t,s,valid
c,p,y,d,h,t,p,*,invalid
g,r,g,*,*,*,*,*,invalid
r,e,s,i,g,n,*,*,valid
r,w,h,*,*,*,*,*,invalid
a,w,s,n,c,*,*,*,invalid
p,v,c,w,*,*,*,*,invalid
s,t,v,x,*,*,*,*,invalid
j,y,a,i,b,*,*,*,invalid
w,e,c,*,*,*,*,*,invalid
v,q,j,v,*,*,*,*,invalid
v,d,e,n,h,*,*,*,invalid
a,a,x,t,*,*,*,*,invalid
n,o,v,e,l,t,y,*,valid
b,u,t,t,e,r,*,*,valid
h,h,p,x,*,*,*,*,invalid
a,m,o,u,n,t,s,*,valid
h,h,n,o,w,*,*,*,invalid
n,l,h,n,g,y,*,*,invalid
e,p,f,p,b,n,u,*,invalid
b,e,q,n,y,t,*,*,invalid
s,o,r,t,s,*,*,*,valid
s,l,a,l,o,m,*,*,valid
i,q,e,j,g,x,s,*,invalid
n,f,s,a,*,*,*,*,invalid
x,j,i,p,o,j,*,*,invalid
m,e,d,u,l,l,a,e,valid
l,j,l,*,*,*,*,*,invalid
w,p,v,u,j,u,*,*,invalid
k,w,i,f,o,x,a,*,invalid
a,n,k,i,y,l,i,*,invalid
c,a,r,e,s,s,e,d,valid
e,n,d,l,e,s,s,*,valid
j,m,v,*,*,*,*,*,invalid
k,j,e,*,*,*,*,*,invalid
w,i,r,e,s,*,*,*,valid
n,e,c,t,a,r,*,*,valid
a,s,j,y,y,*,*,*,invalid
a,s,b,k,t,u,v,*,invalid
s,p,o,o,n,*,*,*,valid
q,a,s,n,*,*,*,*,invalid
s,e,t,t,e,r,*,*,valid
p,a,b,n,r,e,*,*,invalid
f,o,r,e,s,a,i,l,valid
f,n,u,*,*,*,*,*,invalid
k,x,w,*,*,*,*,*,invalid
s,t,a,d,i,u,m,s,valid
c,u,t,e,s,i,e,r,valid
k,x,a,n,*,*,*,*,invalid
q,y,b,t,q,k,*,*,invalid
f,x,g,l,*,*,*,*,invalid
r,e,t,w,m,q,*,*,invalid
i,n,a,n,e,r,*,*,valid
y,f,t,f,t,l,*,*,invalid
c,v,d,j,v,*,*,*,invalid
r,n,t,p,e,y,*,*,invalid
r,a,d,i,a,n,c,e,valid
h,i,x,*,*,*,*,*,invalid
i,n,p,e,k,a,w,*,invalid
q,a,t,b,r,*,*,*,invalid
p,m,m,c,c,*,*,*,invalid
m,a,q,k,y,*,*,*,invalid
m,c,g,k,t,*,*,*,invalid
m,a,r,o,o,n,*,*,valid
p,e,d,a,n,t,i,c,valid
n,s,p,h,*,*,*,*,invalid
u,k,f,t,h,*,*,*,invalid
o,n,f,b,d,a,*,*,invalid
s,h,o,u,j,o,*,*,valid
l,a,r,g,e,l,y,*,valid
s,e,x,p,o,t,s,*,valid
l,b,g,t,n,*,*,*,invalid
p,a,i,n,i,n,g,*,valid
c,o,w,l,s,*,*,*,valid
w,e,m,d,m,*,*,*,invalid
r,a,d,i,o,s,*,*,valid
h,a,j,o,f,s,*,*,invalid
s,s,p,f,j,*,*,*,invalid
w,x,j,u,n,l,j,*,invalid
n,o,m,i,n,a,l,*,valid
c,q,v,b,g,o,*,*,invalid
a,o,u,c,j,a,*,*,invalid
k,v,a,e,o,a,j,*,invalid
w,l,m,j,b,*,*,*,invalid
r,a,i,d,s,*,*,*,valid
t,l,n,e,w,*,*,*,invalid
c,r,a,p,e,*,*,*,valid
o,a,e,q,m,f,*,*,invalid
w,d,r,j,e,*,*,*,invalid
b,o,g,i,e,*,*,*,valid
d,h,u,m,o,*,*,*,invalid
c,u,s,t,o,m,e,r,valid
i,e,d,m,d,*,*,*,invalid
u,d,p,f,r,*,*,*,invalid
y,o,a,f,*,*,*,*,invalid
t,i,h,o,r,c,*,*,invalid
l,a,s,h,i,n,g,*,valid
f,a,u,l,t,e,d,*,valid
n,j,b,d,m,u,*,*,invalid
t,r,i,p,p,i,n,g,valid
q,u,e,e,n,i,n,g,valid
m,a,c,e,r,a,t,e,valid
b,l,y,*,*,*,*,*,invalid
q,a,a,q,*,*,*,*,invalid
l,o,n,g,i,n,g,s,valid
b,e,c,p,s,*,*,*,invalid
q,l,x,h,*,*,*,*,invalid
p,r,i,o,r,i,e,s,valid
g,x,l,y,*,*,*,*,invalid
e,s,t,a,t,e,s,*,valid
r,e,n,t,s,*,*,*,valid
g,w,a,x,*,*,*,*,invalid
d,k,k,o,w,a,*,*,invalid
o,l,r,g,m,y,j,*,invalid
w,a,q,l,x,*,*,*,invalid
c,o,m,m,u,t,e,d,valid
a,v,o,r,d,w,q,*,invalid
w,u,h,u,j,x,v,*,invalid
j,n,g,*,*,*,*,*,invalid
b,a,n,d,a,g,e,*,valid
q,y,m,*,*,*,*,*,invalid
n,l,a,l,*,*,*,*,invalid
o,l,y,c,u,*,*,*,invalid
t,i,u,s,*,*,*,*,invalid
v,i,s,i,b,l,y,*,valid
u,e,m,w,v,*,*,*,invalid
r,p,r,g,y,d,*,*,invalid
w,i,v,k,r,a,r,*,invalid
c,r,i,p,p,l,e,*,valid
p,o,w,q,j,p,*,*,invalid
e,x,p,a,n,d,s,*,valid
r,i,b,b,i,n,g,*,valid
x,s,h,e,p,u,f,*,invalid
a,s,e,p,t,i,c,*,valid
g,u,t,l,e,s,s,*,valid
s,h,o,o,t,*,*,*,valid
d,t,b,n,u,b,*,*,invalid
g,p,e,s,w,s,u,*,invalid
i,w,c,*,*,*,*,*,invalid
l,x,i,g,y,a,*,*,invalid
o,e,c,*,*,*,*,*,invalid
k,l,f,a,u,p,*,*,invalid
s,o,c,c,e,r,*,*,valid
v,b,y,t,*,*,*,*,invalid
i,v,s,y,*,*,*,*,invalid
l,f,u,t,*,*,*,*,invalid
f,i,n,d,e,r,*,*,valid
q,k,e,n,*,*,*,*,invalid
s,r,p,f,*,*,*,*,invalid
d,e,r,b,y,*,*,*,valid
k,m,l,a,r,*,*,*,invalid
m,t,b,d,b,*,*,*,invalid
j,f,w,w,*,*,*,*,invalid
v,f,s,*,*,*,*,*,invalid
v,v,w,b,k,*,*,*,invalid
d,x,s,u,*,*,*,*,invalid
k,l,p,o,e,*,*,*,invalid
z,i,n,n,i,a,*,*,valid
w,s,h,r,l,p,e,*,invalid
t,a,l,l,*,*,*,*,valid
m,u,g,g,l,e,*,*,valid
v,t,q,s,m,r,*,*,invalid
f,o,e,s,*,*,*,*,valid
q,f,k,*,*,*,*,*,invalid
k,v,q,*,*,*,*,*,invalid
c,u,t,l,e,t,*,*,valid
d,m,t,k,b,s,*,*,invalid
l,d,n,h,*,*,*,*,invalid
l,o,s,b,h,*,*,*,invalid
b,d,o,g,a,h,x,*,invalid
i,n,t,e,n,t,*,*,valid
d,f,k,*,*,*,*,*,invalid
j,s,o,a,*,*,*,*,invalid
k,x,b,*,*,*,*,*,invalid
s,n,i,v,e,l,*,*,valid
c,h,a,r,t,e,*,*,invalid
h,r,l,v,f,f,*,*,invalid
h,m,n,k,j,*,*,*,invalid
a,l,t,s,w,*,*,*,invalid
s,p,h,i,n,x,e,s,valid
e,g,m,h,*,*,*,*,invalid
j,o,u,s,t,*,*,*,valid
f,u,z,z,e,s,*,*,valid
w,i,s,h,e,d,*,*,valid
c,a,r,o,u,s,e,*,valid
f,n,w,m,*,*,*,*,invalid
d,u,e,d,k,y,*,*,invalid
g,c,c,q,b,t,b,*,invalid
g,i,i,*,*,*,*,*,invalid
n,o,c,*,*,*,*,*,invalid
j,s,s,s,x,o,c,*,invalid
l,k,t,k,*,*,*,*,invalid
a,q,u,a,r,i,u,m,valid
s,a,l,t,i,n,e,s,valid
c,a,r,g,o,e,s,*,valid
u,h,y,d,d,r,*,*,invalid
l,c,h,p,q,i,*,*,invalid
a,p,n,f,*,*,*,*,invalid
c,p,e,n,*,*,*,*,invalid
l,e,a,k,e,d,*,*,valid
i,w,a,*,*,*,*,*,invalid
k,h,i,p,*,*,*,*,invalid
w,a,u,x,*,*,*,*,invalid
b,u,l,k,h,e,a,d,valid
k,p,s,c,*,*,*,*,invalid
a,m,m,e,t,e,r,s,valid
e,y,u,a,*,*,*,*,invalid
r,e,e,f,e,d,*,*,valid
i,s,e,c,v,*,*,*,invalid
r,i,v,e,t,t,e,d,valid
t,w,h,x,v,d,*,*,invalid
m,o,u,*,*,*,*,*,invalid
b,l,a,n,c,h,*,*,valid
i,n,s,t,i,l,l,*,valid
c,u,s,s,e,d,*,*,valid
f,y,u,j,c,*,*,*,invalid
l,x,r,c,i,*,*,*,invalid
h,l,v,l,h,q,g,*,invalid
k,d,h,d,v,o,*,*,invalid
k,h,s,*,*,*,*,*,invalid
y,j,g,e,d,*,*,*,invalid
h,a,n,d,r,a,i,l,valid
t,m,k,v,n,v,b,*,invalid
k,o,g,*,*,*,*,*,invalid
o,n,a,q,*,*,*,*,invalid
f,c,q,o,*,*,*,*,invalid
w,j,q,m,y,d,*,*,invalid
m,a,n,u,a,l,s,*,valid
b,d,a,e,q,g,*,*,invalid
s,h,o,u,l,d,e,r,valid
b,e,e,x,l,k,*,*,invalid
p,a,t,t,e,d,*,*,valid
b,p,i,c,s,o,q,*,invalid
q,i,m,w,m,*,*,*,invalid
d,v,t,j,i,g,*,*,invalid
y,v,a,k,f,b,*,*,invalid
c,h,g,f,p,q,s,*,invalid
r,e,f,d,y,m,*,*,invalid
b,a,k,e,*,*,*,*,valid
u,a,t,v,l,h,*,*,invalid
i,x,u,s,v,b,*,*,invalid
s,a,v,i,o,u,r,s,valid
k,o,s,o,e,d,*,*,invalid
t,u,n,e,*,*,*,*,valid
s,y,b,*,*,*,*,*,invalid
c,a,r,i,b,o,u,s,valid
r,v,m,u,y,h,*,*,invalid
y,y,f,*,*,*,*,*,invalid
j,l,o,v,n,k,*,*,invalid
t,r,x,m,*,*,*,*,invalid
c,x,m,m,q,b,w,*,invalid
f,i,h,q,s,*,*,*,invalid
b,r,o,g,u,e,s,*,valid
b,o,n,e,y,e,r,*,valid
b,r,a,w,l,e,r,*,valid
s,m,h,q,b,c,o,*,invalid
f,k,x,r,*,*,*,*,invalid
q,f,d,k,b,d,*,*,invalid
q,s,i,t,i,w,*,*,invalid
p,o,x,l,h,o,r,*,invalid
e,c,r,u,*,*,*,*,valid
g,r,e,e,n,*,*,*,valid
p,s,o,*,*,*,*,*,invalid
o,r,g,s,q,q,d,*,invalid
b,s,b,*,*,*,*,*,invalid
w,r,q,l,w,e,*,*,invalid
w,o,x,c,v,*,*,*,invalid
t,a,m,p,o,n,s,*,valid
e,j,r,r,t,j,t,*,invalid
t,o,m,e,*,*,*,*,valid
j,i,n,g,l,e,d,*,valid
m,q,q,*,*,*,*,*,invalid
p,i,c,k,l,i,n,g,valid
f,l,m,y,p,*,*,*,invalid
a,g,a,r,*,*,*,*,invalid
s,n,o,o,p,e,r,s,valid
p,e,d,a,n,t,*,*,valid
l,p,n,r,g,*,*,*,invalid
l,a,t,e,l,y,*,*,valid
b,c,j,w,c,*,*,*,invalid
e,a,d,t,y,x,h,*,invalid
m,a,s,s,i,v,e,*,valid
r,m,n,y,f,*,*,*,invalid
b,w,s,r,o,*,*,*,invalid
b,l,y,*,*,*,*,*,invalid
c,u,q,i,w,*,*,*,invalid
s,h,o,u,t,*,*,*,valid
u,d,f,n,m,l,i,*,invalid
h,m,f,v,x,l,n,*,invalid
d,u,d,*,*,*,*,*,valid
c,v,d,*,*,*,*,*,invalid
i,n,c,l,u,d,e,s,valid
k,h,c,d,a,*,*,*,invalid
o,b,l,o,n,g,*,*,valid
t,o,w,a,r,d,*,*,valid
r,o,u,g,h,e,n,s,valid
x,y,q,*,*,*,*,*,invalid
s,w,n,y,*,*,*,*,invalid
s,p,l,u,r,g,e,*,valid
q,x,o,l,d,f,h,*,invalid
o,h,s,b,u,s,q,*,invalid
e,n,h,d,t,g,*,*,invalid
s,e,k,c,*,*,*,*,invalid
k,x,f,o,g,*,*,*,invalid
a,m,m,l,l,*,*,*,invalid
s,p,o,o,k,y,*,*,valid
d,d,i,u,*,*,*,*,invalid
s,p,e,c,c,i,n,g,valid
d,v,m,*,*,*,*,*,invalid
u,j,h,r,f,x,e,*,invalid
p,u,n,c,h,e,s,*,valid
c,r,o,z,i,e,r,*,valid
l,n,t,l,g,h,j,*,invalid
u,m,u,s,*,*,*,*,invalid
p,f,u,*,*,*,*,*,invalid
d,n,v,v,w,f,e,*,invalid
g,j,e,v,*,*,*,*,invalid
b,l,o,t,s,*,*,*,valid
n,a,i,l,e,d,*,*,valid
d,m,e,b,b,*,*,*,invalid
s,c,h,o,o,l,*,*,valid
p,o,k,e,*,*,*,*,valid
t,h,r,i,v,e,*,*,valid
p,o,t,l,u,c,k,*,valid
m,s,b,*,*,*,*,*,invalid
i,n,h,a,b,i,t,*,valid
d,f,n,p,m,n,l,*,invalid
e,g,e,d,e,t,l,*,invalid
j,o,x,*,*,*,*,*,invalid
f,e,i,i,s,s,a,*,invalid
w,a,y,l,a,y,s,*,valid
b,r,e,w,*,*,*,*,valid
d,e,l,v,e,*,*,*,valid
c,o,u,g,a,r,s,*,valid
g,s,q,g,c,n,*,*,invalid
e,d,e,s,*,*,*,*,invalid
b,l,a,d,d,e,r,s,valid
v,u,k,e,o,l,o,*,invalid
w,k,w,*,*,*,*,*,invalid
y,i,e,y,q,r,*,*,invalid
g,x,m,n,f,n,k,*,invalid
b,e,a,u,*,*,*,*,valid
g,r,a,i,n,*,*,*,valid
t,i,d,e,d,*,*,*,valid
p,b,a,*,*,*,*,*,invalid
b,o,g,u,s,*,*,*,valid
u,l,y,y,*,*,*,*,invalid
t,a,n,d,e,m,s,*,valid
m,k,j,n,r,h,u,*,invalid
f,u,q,j,w,*,*,*,invalid
b,n,r,h,t,*,*,*,invalid
w,i,t,c,h,e,d,*,valid
q,c,a,*,*,*,*,*,invalid
y,s,p,a,t,u,*,*,invalid
y,p,r,*,*,*,*,*,invalid
n,u,u,u,t,v,t,*,invalid
r,a,j,y,h,l,o,*,invalid
q,e,k,*,*,*,*,*,invalid
u,n,x,*,*,*,*,*,invalid
c,c,v,q,y,a,j,*,invalid
a,n,x,q,*,*,*,*,invalid
b,e,l,o,v,e,d,s,valid
p,i,n,t,j,d,s,*,invalid
c,o,g,n,a,t,e,s,valid
e,x,c,i,s,e,s,*,valid
v,x,d,r,y,q,q,*,invalid
q,e,l,e,d,u,s,*,invalid
v,a,n,i,t,i,e,s,valid
a,d,i,w,d,*,*,*,invalid
u,n,s,a,f,e,r,*,valid
t,t,e,u,j,l,*,*,invalid
a,d,d,i,c,t,s,*,valid
p,j,c,c,j,*,*,*,invalid
m,f,c,*,*,*,*,*,invalid
h,a,n,d,s,e,t,*,valid
k,q,k,g,t,*,*,*,invalid
y,i,e,l,d,*,*,*,valid
q,s,r,e,w,*,*,*,invalid
u,k,b,t,i,*,*,*,invalid
k,x,e,k,n,l,u,*,invalid
m,j,g,f,*,*,*,*,invalid
w,r,i,t,e,r,*,*,valid
l,i,v,e,n,i,n,g,valid
l,u,r,k,i,n,g,*,valid
d,e,c,r,e,e,s,*,valid
q,m,b,e,j,*,*,*,invalid
w,o,b,o,c,*,*,*,invalid
s,d,q,n,b,l,j,*,invalid
q,f,p,c,r,x,*,*,invalid
s,l,i,n,k,e,d,*,valid
q,n,d,u,d,*,*,*,invalid
p,j,s,*,*,*,*,*,invalid
q,g,i,k,*,*,*,*,invalid
z,i,p,p,i,e,r,*,valid
r,a,p,i,d,*,*,*,valid
u,l,w,*,*,*,*,*,invalid
j,j,k,*,*,*,*,*,invalid
p,y,w,f,*,*,*,*,invalid
a,j,j,m,n,*,*,*,invalid
t,h,i,n,k,i,n,g,valid
o,v,e,r,t,l,y,*,valid
i,b,p,q,*,*,*,*,invalid
c,h,r,o,m,e,s,*,valid
g,g,u,r,a,*,*,*,invalid
w,a,t,c,h,e,r,s,valid
o,o,x,e,*,*,*,*,invalid
g,o,i,t,e,r,s,*,valid
k,c,r,k,o,*,*,*,invalid
a,s,s,e,m,b,l,e,valid
c,q,o,*,*,*,*,*,invalid
f,u,k,*,*,*,*,*,invalid
m,q,e,s,a,i,q,*,invalid
j,e,t,j,*,*,*,*,invalid
s,o,m,b,r,e,r,o,valid
u,d,j,d,w,t,b,*,invalid
i,l,o,r,a,*,*,*,invalid
k,k,m,y,a,*,*,*,invalid
m,e,m,b,r,a,n,e,valid
f,f,t,k,j,*,*,*,invalid
f,y,x,q,i,a,*,*,invalid
c,u,l,v,e,r,t,s,valid
l,r,j,f,i,*,*,*,invalid
n,a,y,e,e,m,r,*,invalid
x,p,f,r,y,*,*,*,invalid
h,q,q,*,*,*,*,*,invalid
s,f,r,w,k,j,*,*,invalid
l,h,t,l,u,b,*,*,invalid
g,a,v,o,l,t,t,*,invalid
u,b,l,b,a,p,*,*,invalid
c,h,o,l,e,r,i,c,valid
y,k,w,b,a,s,*,*,invalid
r,c,c,n,a,*,*,*,invalid
q,t,a,*,*,*,*,*,invalid
l,n,j,*,*,*,*,*,invalid
z,e,b,r,a,s,*,*,valid
v,i,z,i,e,r,s,*,valid
k,m,y,f,*,*,*,*,invalid
d,f,x,m,l,*,*,*,invalid
a,n,v,i,l,*,*,*,valid
s,f,m,i,b,w,*,*,invalid
f,s,o,q,h,*,*,*,invalid
j,u,g,g,l,e,*,*,valid
f,i,n,e,s,s,e,*,valid
p,l,a,c,a,r,d,*,valid
v,w,o,r,*,*,*,*,invalid
b,r,a,z,e,n,s,*,valid
b,e,t,i,d,e,s,*,valid
y,g,t,r,t,*,*,*,invalid
r,i,o,t,o,u,s,*,valid
s,n,i,t,c,h,*,*,valid
s,x,h,p,b,*,*,*,invalid
g,e,g,y,m,x,h,*,invalid
i,m,p,i,s,h,l,y,valid
u,d,t,*,*,*,*,*,invalid
s,t,u,n,t,e,d,*,valid
s,o,l,a,r,i,u,m,valid
r,b,m,n,x,j,r,*,invalid
l,e,v,y,*,*,*,*,valid
g,q,x,*,*,*,*,*,invalid
j,s,h,q,t,h,*,*,invalid
s,y,n,c,h,i,n,g,valid
j,d,v,l,j,u,*,*,invalid
t,u,c,k,s,*,*,*,valid
u,k,x,o,*,*,*,*,invalid
u,b,p,o,o,m,*,*,invalid
w,l,t,e,u,p,*,*,invalid
c,o,u,r,t,e,d,*,valid
l,a,d,i,c,h,*,*,invalid
p,u,n,i,s,h,e,d,valid
d,s,p,i,x,p,*,*,invalid
r,o,s,t,r,u,m,s,valid
y,c,j,a,m,*,*,*,invalid
s,m,o,o,t,h,i,e,valid
j,p,n,a,*,*,*,*,invalid
d,k,j,*,*,*,*,*,invalid
m,h,n,*,*,*,*,*,invalid
m,j,u,*,*,*,*,*,invalid
q,l,f,p,m,f,g,*,invalid
v,m,e,h,f,*,*,*,invalid
c,d,j,x,q,d,*,*,invalid
i,k,y,*,*,*,*,*,invalid
i,m,h,i,j,m,*,*,invalid
s,b,g,k,c,t,*,*,invalid
t,l,w,a,h,g,t,*,invalid
o,a,f,*,*,*,*,*,invalid
d,e,c,k,*,*,*,*,valid
a,i,r,f,i,e,l,d,valid
b,o,r,e,*,*,*,*,valid
m,o,t,i,o,n,*,*,valid
e,l,f,i,s,h,*,*,valid
q,p,i,f,*,*,*,*,invalid
l,l,d,n,*,*,*,*,invalid
r,i,o,t,s,*,*,*,valid
i,a,k,c,*,*,*,*,invalid
g,i,k,*,*,*,*,*,invalid
i,m,a,*,*,*,*,*,valid
q,p,y,g,k,*,*,*,invalid
w,c,t,d,k,n,*,*,invalid
u,s,u,k,p,h,*,*,invalid
k,j,x,l,p,j,n,*,invalid
v,u,h,h,v,y,*,*,invalid
p,s,a,l,m,s,*,*,valid
a,n,i,q,h,i,*,*,invalid
w,e,a,k,f,i,s,h,valid
n,t,g,*,*,*,*,*,invalid
f,l,u,t,t,e,r,s,valid
f,r,o,x,u,*,*,*,invalid
u,g,f,s,r,o,r,*,invalid
b,t,n,n,*,*,*,*,invalid
t,r,i,m,m,e,s,t,valid
i,v,f,o,*,*,*,*,invalid
c,n,b,q,e,o,r,*,invalid
i,w,n,j,y,x,*,*,invalid
r,a,d,i,a,n,t,*,valid
k,c,k,n,c,y,x,*,invalid
p,a,r,r,y,i,n,g,valid
k,v,u,g,y,f,*,*,invalid
m,i,s,t,i,m,e,*,valid
s,q,r,v,h,*,*,*,invalid
v,p,d,d,m,d,u,*,invalid
u,x,q,x,i,g,u,*,invalid
o,h,v,*,*,*,*,*,invalid
u,l,p,w,o,a,*,*,invalid
s,b,r,x,v,k,v,*,invalid
u,l,u,k,m,*,*,*,invalid
c,r,u,l,l,e,r,*,valid
m,i,s,d,e,a,l,t,valid
x,j,k,s,t,q,o,*,invalid
w,g,d,m,x,x,b,*,invalid
w,m,j,w,b,w,n,*,invalid
d,m,w,m,q,t,q,*,invalid
c,u,t,*,*,*,*,*,valid
k,g,u,s,g,l,*,*,invalid
t,u,o,p,f,r,m,*,invalid
s,t,o,n,e,y,*,*,valid
p,w,j,v,q,n,*,*,invalid
d,u,s,t,e,r,s,*,valid
i,d,o,r,u,e,d,*,invalid
t,e,n,s,i,l,e,*,valid
j,l,c,u,q,e,a,*,invalid
e,n,j,o,y,s,*,*,valid
z,i,t,*,*,*,*,*,valid
q,u,a,r,t,z,*,*,valid
s,n,w,h,*,*,*,*,invalid
r,a,j,a,h,*,*,*,valid
b,a,s,e,r,*,*,*,valid
f,k,c,*,*,*,*,*,invalid
s,i,c,k,i,n,g,*,valid
x,w,f,*,*,*,*,*,invalid
y,b,g,v,d,h,i,*,invalid
a,s,s,*,*,*,*,*,valid
u,p,r,i,s,i,n,g,valid
k,e,n,s,*,*,*,*,valid
f,d,i,*,*,*,*,*,invalid
t,t,f,*,*,*,*,*,invalid
u,q,q,o,*,*,*,*,invalid
a,e,y,s,*,*,*,*,invalid
l,e,v,e,l,e,r,s,valid
x,i,v,f,y,t,u,*,invalid
m,i,d,t,e,r,m,*,valid
r,f,m,*,*,*,*,*,invalid
p,u,d,*,*,*,*,*,invalid
o,v,e,r,d,o,*,*,valid
g,k,s,x,*,*,*,*,invalid
s,e,r,v,e,r,*,*,valid
u,q,c,*,*,*,*,*,invalid
b,f,y,b,b,*,*,*,invalid
g,y,d,*,*,*,*,*,invalid
c,x,q,i,i,*,*,*,invalid
f,o,x,i,u,*,*,*,invalid
g,l,h,v,*,*,*,*,invalid
l,p,k,s,t,*,*,*,invalid
f,l,a,g,o,n,s,*,valid
p,c,g,c,h,t,u,*,invalid
f,e,j,g,u,m,*,*,invalid
y,f,s,l,w,c,*,*,invalid
r,m,r,p,y,*,*,*,invalid
w,h,c,u,*,*,*,*,invalid
f,x,l,e,b,p,*,*,invalid
e,y,g,h,b,*,*,*,invalid
c,i,q,c,m,*,*,*,invalid
i,r,f,m,*,*,*,*,invalid
p,x,w,e,c,*,*,*,invalid
t,k,r,y,v,t,*,*,invalid
t,s,a,r,i,n,a,s,valid
p,a,r,s,l,e,y,*,valid
o,b,l,u,x,u,c,*,invalid
r,e,v,i,e,w,s,*,valid
p,o,m,p,*,*,*,*,valid
n,e,r,d,y,*,*,*,valid
u,n,i,t,i,n,g,*,valid
e,p,i,*,*,*,*,*,invalid
t,j,q,f,s,h,*,*,invalid
b,u,g,l,e,s,*,*,valid
x,e,o,t,j,*,*,*,invalid
h,j,h,*,*,*,*,*,invalid
l,b,j,d,r,d,*,*,invalid
v,m,i,p,*,*,*,*,invalid
i,d,s,*,*,*,*,*,invalid
i,m,b,j,*,*,*,*,invalid
x,c,d,f,f,w,f,*,invalid
c,r,a,g,s,*,*,*,valid
g,g,a,x,w,a,s,*,invalid
u,p,w,f,*,*,*,*,invalid
d,i,a,t,o,m,*,*,valid
y,q,p,w,v,*,*,*,invalid
h,k,m,d,*,*,*,*,invalid
p,o,i,g,n,a,n,t,valid
j,i,h,p,g,d,q,*,invalid
u,m,k,l,*,*,*,*,invalid
x,a,e,u,*,*,*,*,invalid
l,o,a,d,*,*,*,*,valid
s,g,y,v,k,m,*,*,invalid
u,o,l,m,h,n,b,*,invalid
s,p,l,i,c,e,d,*,valid
i,p,m,*,*,*,*,*,invalid
r,e,o,r,g,s,*,*,valid
r,n,x,*,*,*,*,*,invalid
b,b,r,*,*,*,*,*,invalid
p,a,s,s,i,o,n,*,valid
g,o,l,d,*,*,*,*,valid
b,o,n,d,u,d,*,*,invalid
c,q,j,m,i,p,c,*,invalid
i,n,f,l,u,x,e,s,valid
o,w,t,*,*,*,*,*,invalid
y,e,a,r,*,*,*,*,valid
r,j,g,f,n,u,j,*,invalid
j,i,k,o,p,x,*,*,invalid
f,x,j,l,f,f,*,*,invalid
p,o,o,p,e,d,*,*,valid
o,s,s,i,f,i,e,d,valid
f,u,m,e,s,*,*,*,valid
a,n,y,b,o,d,y,*,valid
a,w,a,r,d,e,d,*,valid
t,f,p,c,v,*,*,*,invalid
m,a,s,s,a,g,e,d,valid
c,w,k,c,r,i,*,*,invalid
t,l,g,*,*,*,*,*,invalid
m,e,d,*,*,*,*,*,invalid
h,a,s,h,i,n,g,*,valid
e,m,i,g,r,a,n,t,valid
c,r,h,t,q,u,*,*,invalid
i,x,u,d,w,u,*,*,invalid
d,i,v,o,t,s,*,*,valid
r,h,n,r,*,*,*,*,invalid
n,i,e,a,m,r,q,*,invalid
f,s,g,t,a,d,*,*,invalid
s,j,o,b,d,i,t,*,invalid
o,r,u,v,*,*,*,*,invalid
s,q,a,x,*,*,*,*,invalid
c,u,b,*,*,*,*,*,invalid
g,v,j,h,i,*,*,*,invalid
p,u,l,l,*,*,*,*,valid
d,e,p,t,h,*,*,*,valid
y,r,c,v,x,*,*,*,invalid
f,u,d,g,i,u,*,*,invalid
b,o,u,i,l,l,o,n,valid
y,n,n,m,g,p,e,*,invalid
r,o,d,p,o,n,p,*,invalid
b,a,x,m,*,*,*,*,invalid
i,t,c,h,*,*,*,*,valid
b,y,o,a,*,*,*,*,invalid
a,n,t,l,e,r,*,*,valid
d,v,e,v,q,j,d,*,invalid
n,u,g,g,e,t,s,*,valid
d,t,y,d,*,*,*,*,invalid
s,s,d,g,e,p,*,*,invalid
v,i,d,p,d,g,*,*,invalid
n,y,h,v,c,j,*,*,invalid
u,n,g,d,*,*,*,*,invalid
s,p,e,e,d,y,*,*,valid
u,y,m,d,v,b,*,*,invalid
t,a,r,d,y,*,*,*,valid
k,g,t,q,m,q,*,*,invalid
p,h,m,m,y,o,d,*,invalid
n,e,i,o,s,y,*,*,invalid
v,r,l,w,h,k,e,*,invalid
q,e,s,b,m,n,*,*,invalid
p,i,r,a,t,i,n,g,valid
g,h,e,*,*,*,*,*,invalid
b,r,o,c,j,x,*,*,invalid
h,u,p,v,x,c,*,*,invalid
y,h,v,w,y,*,*,*,invalid
v,i,x,j,w,m,*,*,invalid
i,i,i,y,t,a,*,*,invalid
