char01,char02,char03,char04,char05,char06,char07,char08,Valid
t,d,v,w,g,g,*,*,invalid
j,a,u,n,t,i,l,y,valid
s,n,e,e,e,*,*,*,invalid
r,o,o,f,t,o,p,s,valid
p,i,t,c,h,e,s,*,valid
b,e,r,t,h,i,n,g,valid
j,c,i,u,*,*,*,*,invalid
d,e,n,u,d,e,*,*,valid
g,v,a,d,d,n,q,*,invalid
n,j,r,*,*,*,*,*,invalid
a,l,l,e,y,w,a,y,valid
s,c,l,k,*,*,*,*,invalid
i,f,c,w,u,*,*,*,invalid
u,t,h,*,*,*,*,*,invalid
q,q,n,c,w,*,*,*,invalid
i,n,h,e,r,i,t,*,valid
i,h,n,e,v,o,q,*,invalid
p,i,l,l,b,o,x,*,valid
f,l,a,s,h,e,s,*,valid
m,o,u,n,d,e,d,*,valid
y,q,f,e,b,*,*,*,invalid
a,o,n,f,*,*,*,*,invalid
g,u,z,z,l,i,n,g,valid
p,r,o,o,f,e,d,*,valid
t,s,i,v,*,*,*,*,invalid
d,v,e,*,*,*,*,*,invalid
d,n,u,u,l,*,*,*,invalid
v,d,d,q,*,*,*,*,invalid
e,p,g,t,*,*,*,*,invalid
q,u,e,a,s,y,*,*,valid
k,n,e,w,*,*,*,*,valid
o,y,r,j,n,*,*,*,invalid
s,o,d,d,i,n,g,*,valid
r,i,p,e,r,*,*,*,valid
d,m,e,l,c,*,*,*,invalid
c,e,n,s,u,s,e,s,valid
x,b,g,*,*,*,*,*,invalid
m,e,a,s,u,r,e,d,valid
f,d,h,a,*,*,*,*,invalid
o,q,e,*,*,*,*,*,invalid
f,d,t,*,*,*,*,*,invalid
h,o,m,e,b,o,d,y,valid
m,k,u,k,*,*,*,*,invalid
j,p,s,n,h,*,*,*,invalid
b,l,e,a,c,h,*,*,valid
o,m,r,*,*,*,*,*,invalid
s,t,u,j,*,*,*,*,invalid
c,a,r,o,u,s,e,d,valid
a,w,w,*,*,*,*,*,invalid
f,a,c,e,t,*,*,*,valid
e,d,b,n,*,*,*,*,invalid
s,t,o,c,k,y,*,*,valid
x,u,k,t,v,m,p,*,invalid
r,h,c,j,b,i,c,*,invalid
k,g,q,j,*,*,*,*,invalid
r,w,n,h,f,r,*,*,invalid
f,r,f,o,u,p,*,*,invalid
x,u,f,*,*,*,*,*,invalid
t,w,n,n,*,*,*,*,invalid
l,a,y,m,a,n,*,*,valid
r,e,v,e,r,t,e,d,valid
k,d,x,g,s,j,*,*,invalid
q,p,j,*,*,*,*,*,invalid
w,d,w,t,w,v,o,*,invalid
u,c,h,t,e,*,*,*,invalid
r,a,p,*,*,*,*,*,valid
g,d,e,k,l,e,d,*,invalid
g,d,s,*,*,*,*,*,invalid
j,a,p,e,d,*,*,*,valid
p,i,l,i,n,g,s,*,valid
l,k,g,q,o,*,*,*,invalid
a,b,s,t,r,a,c,t,valid
l,i,m,i,t,e,d,*,valid
s,t,i,r,r,i,n,g,valid
c,s,l,w,u,p,t,*,invalid
i,x,k,*,*,*,*,*,invalid
z,u,c,c,h,i,n,i,valid
u,h,v,p,s,*,*,*,invalid
a,q,b,t,x,u,c,*,invalid
t,o,p,p,l,e,s,*,valid
a,u,s,p,i,c,e,*,valid
a,j,p,w,*,*,*,*,invalid
u,c,w,g,l,s,p,*,invalid
y,t,c,c,*,*,*,*,invalid
y,s,w,c,*,*,*,*,invalid
q,p,m,u,*,*,*,*,invalid
f,a,s,c,i,s,t,s,valid
c,r,a,m,p,i,n,g,valid
a,s,n,i,*,*,*,*,invalid
s,e,d,u,l,o,u,s,valid
e,p,g,a,n,o,*,*,invalid
h,n,n,f,*,*,*,*,invalid
e,n,t,s,v,b,f,*,invalid
v,j,s,q,n,i,*,*,invalid
x,v,f,*,*,*,*,*,invalid
x,x,x,c,t,i,n,*,invalid
j,e,b,a,k,l,*,*,invalid
l,v,v,q,v,d,*,*,invalid
d,a,n,c,e,r,*,*,valid
s,t,e,e,p,i,n,g,valid
p,h,l,m,*,*,*,*,invalid
n,o,e,y,p,*,*,*,invalid
y,e,c,i,u,*,*,*,invalid
n,j,y,c,h,*,*,*,invalid
p,p,e,m,t,f,*,*,invalid
s,g,t,q,i,*,*,*,invalid
w,a,i,t,*,*,*,*,valid
a,c,h,e,*,*,*,*,valid
m,s,m,q,f,*,*,*,invalid
c,o,s,i,g,n,s,*,valid
p,a,h,*,*,*,*,*,invalid
s,a,v,v,i,e,d,*,valid
g,e,d,*,*,*,*,*,invalid
l,j,a,r,b,x,h,*,invalid
g,a,s,h,*,*,*,*,valid
l,s,c,g,l,n,a,*,invalid
o,m,x,*,*,*,*,*,invalid
o,v,e,r,c,o,o,k,valid
d,w,u,m,l,p,*,*,invalid
h,x,a,e,y,*,*,*,invalid
t,p,a,j,o,*,*,*,invalid
i,y,y,j,x,*,*,*,invalid
c,r,m,*,*,*,*,*,invalid
i,v,y,b,e,y,*,*,invalid
e,t,q,m,y,x,d,*,invalid
u,m,d,a,q,r,k,*,invalid
o,b,w,m,*,*,*,*,invalid
l,m,h,e,s,s,x,*,invalid
c,a,x,*,*,*,*,*,invalid
q,k,d,f,p,j,y,*,invalid
b,e,a,n,e,d,*,*,valid
a,q,s,o,l,*,*,*,invalid
p,a,l,a,t,a,l,*,valid
f,a,k,i,r,*,*,*,valid
d,i,f,f,u,s,e,s,valid
g,k,e,s,y,*,*,*,invalid
j,w,e,u,p,h,*,*,invalid
u,m,j,p,d,x,*,*,invalid
g,a,r,r,o,t,e,s,valid
v,x,w,j,p,e,j,*,invalid
t,a,r,p,o,n,*,*,valid
u,m,b,e,r,*,*,*,valid
b,y,v,a,r,*,*,*,invalid
f,a,d,*,*,*,*,*,valid
s,p,o,n,g,y,*,*,valid
m,q,y,y,*,*,*,*,invalid
t,t,q,v,p,q,r,*,invalid
c,h,o,r,a,l,s,*,valid
g,l,a,d,i,o,l,i,valid
n,j,c,a,s,*,*,*,invalid
g,r,o,u,t,e,d,*,valid
y,k,p,f,m,w,*,*,invalid
p,e,v,d,*,*,*,*,invalid
s,o,f,t,e,s,t,*,valid
e,n,r,r,j,n,b,*,invalid
x,b,w,t,n,w,q,*,invalid
m,e,a,l,*,*,*,*,valid
r,o,a,n,s,*,*,*,valid
l,y,w,m,m,*,*,*,invalid
r,e,a,d,s,*,*,*,valid
e,s,t,e,e,m,s,*,valid
s,k,u,h,x,c,f,*,invalid
i,p,x,*,*,*,*,*,invalid
n,u,m,b,e,s,t,*,valid
g,r,a,n,d,a,d,*,valid
q,u,i,l,t,e,r,s,valid
t,f,n,*,*,*,*,*,invalid
m,o,n,i,e,d,*,*,valid
a,n,n,o,y,s,*,*,valid
d,j,a,r,u,q,j,*,invalid
r,i,d,e,r,*,*,*,valid
p,q,s,q,w,*,*,*,invalid
e,n,e,g,l,*,*,*,invalid
p,x,c,y,x,*,*,*,invalid
g,i,m,l,i,h,*,*,invalid
x,g,i,s,w,b,i,*,invalid
f,r,i,n,g,e,s,*,valid
k,e,j,l,*,*,*,*,invalid
v,h,p,e,*,*,*,*,invalid
v,w,t,m,k,*,*,*,invalid
v,l,q,h,*,*,*,*,invalid
r,p,d,*,*,*,*,*,invalid
y,w,b,f,g,*,*,*,invalid
j,n,l,f,*,*,*,*,invalid
b,l,i,n,g,*,*,*,valid
c,o,n,f,r,o,n,t,valid
d,a,l,*,*,*,*,*,invalid
t,a,i,j,k,*,*,*,invalid
t,k,b,c,*,*,*,*,invalid
u,n,s,a,v,o,r,y,valid
g,y,c,h,l,s,*,*,invalid
d,b,l,i,t,*,*,*,invalid
h,u,r,*,*,*,*,*,invalid
g,y,h,*,*,*,*,*,invalid
s,t,o,i,c,*,*,*,valid
n,y,u,v,c,j,w,*,invalid
j,y,p,*,*,*,*,*,invalid
o,s,n,*,*,*,*,*,invalid
t,n,v,o,*,*,*,*,invalid
o,x,f,o,r,d,*,*,valid
n,p,s,w,*,*,*,*,invalid
h,s,o,g,m,u,x,*,invalid
u,e,l,b,*,*,*,*,invalid
b,l,e,a,c,h,e,s,valid
g,a,d,g,e,t,r,y,valid
r,o,m,d,l,*,*,*,invalid
x,i,s,q,*,*,*,*,invalid
p,v,r,k,t,n,g,*,invalid
s,l,o,t,t,e,d,*,valid
s,o,d,*,*,*,*,*,valid
t,i,n,s,m,i,t,h,valid
s,k,p,*,*,*,*,*,invalid
l,e,i,*,*,*,*,*,invalid
r,o,u,s,e,*,*,*,valid
l,a,s,t,l,y,*,*,valid
d,g,h,v,o,y,*,*,invalid
r,r,h,q,p,f,j,*,invalid
c,o,l,o,g,n,e,s,valid
j,a,x,g,*,*,*,*,invalid
a,l,o,n,g,*,*,*,valid
f,s,i,v,s,o,*,*,invalid
t,e,r,r,a,p,i,n,valid
f,n,q,r,*,*,*,*,invalid
c,o,n,t,u,s,e,s,valid
d,e,y,y,d,p,q,*,invalid
a,s,p,i,r,e,s,*,valid
s,m,u,t,*,*,*,*,valid
a,e,s,*,*,*,*,*,invalid
b,r,e,a,t,h,e,s,valid
r,w,o,w,n,r,n,*,invalid
p,r,e,f,a,b,*,*,valid
d,h,t,l,*,*,*,*,invalid
e,x,u,l,t,e,d,*,valid
v,a,l,i,a,n,t,*,valid
o,u,t,c,r,o,p,*,valid
w,p,h,x,j,c,v,*,invalid
l,y,n,t,q,*,*,*,invalid
j,f,c,n,e,*,*,*,invalid
k,u,r,w,f,y,s,*,invalid
n,h,g,*,*,*,*,*,invalid
i,n,s,u,l,i,n,*,valid
s,l,y,*,*,*,*,*,invalid
s,o,u,n,d,i,n,g,valid
q,a,k,w,f,p,c,*,invalid
g,r,e,e,d,i,e,r,valid
d,x,e,p,r,e,*,*,invalid
l,k,e,u,e,g,*,*,invalid
v,x,u,n,f,e,l,*,invalid
g,j,c,*,*,*,*,*,invalid
n,t,v,h,b,y,*,*,invalid
d,p,c,*,*,*,*,*,invalid
q,s,b,e,u,*,*,*,invalid
g,l,o,r,y,*,*,*,valid
a,n,s,w,e,r,e,d,valid
x,q,y,d,t,k,o,*,invalid
w,s,e,q,s,r,m,*,invalid
q,u,a,i,n,t,l,y,valid
n,m,o,*,*,*,*,*,invalid
f,l,o,p,p,e,d,*,valid
n,g,h,*,*,*,*,*,invalid
p,o,n,d,s,*,*,*,valid
q,d,a,*,*,*,*,*,invalid
l,i,m,b,*,*,*,*,valid
w,e,a,r,i,n,g,*,valid
e,v,x,i,*,*,*,*,invalid
p,r,e,c,l,u,d,e,valid
c,t,k,s,a,p,j,*,invalid
g,l,u,i,e,r,*,*,valid
q,t,q,m,i,a,d,*,invalid
q,p,g,v,*,*,*,*,invalid
e,e,o,y,w,*,*,*,invalid
m,m,k,u,e,*,*,*,invalid
p,n,n,o,d,*,*,*,invalid
h,i,t,t,v,*,*,*,invalid
c,h,i,l,l,y,*,*,valid
o,l,b,d,*,*,*,*,invalid
u,n,u,s,e,d,*,*,valid
j,v,n,a,e,c,*,*,invalid
d,v,g,w,d,*,*,*,invalid
g,g,m,b,*,*,*,*,invalid
g,e,m,*,*,*,*,*,valid
m,w,u,a,u,c,e,*,invalid
d,m,o,i,m,y,*,*,invalid
t,f,n,k,*,*,*,*,invalid
x,u,s,l,n,n,u,*,invalid
n,p,x,e,s,*,*,*,invalid
k,n,o,t,s,*,*,*,valid
c,d,n,s,r,s,q,*,invalid
j,v,f,*,*,*,*,*,invalid
s,t,o,r,k,*,*,*,valid
f,u,s,t,y,*,*,*,valid
c,e,l,l,s,*,*,*,valid
d,i,v,a,n,s,*,*,valid
s,j,u,c,m,o,*,*,invalid
u,h,j,w,e,*,*,*,invalid
d,b,r,h,*,*,*,*,invalid
r,t,q,*,*,*,*,*,invalid
w,e,q,c,*,*,*,*,invalid
r,d,n,l,j,*,*,*,invalid
u,m,v,c,d,q,*,*,invalid
e,y,h,d,*,*,*,*,invalid
k,w,i,*,*,*,*,*,invalid
q,a,h,v,*,*,*,*,invalid
h,h,q,k,b,b,f,*,invalid
r,a,g,e,d,*,*,*,valid
u,x,v,m,*,*,*,*,invalid
x,t,j,b,g,*,*,*,invalid
j,k,l,j,g,*,*,*,invalid
c,e,n,t,r,a,l,*,valid
l,s,d,y,b,a,*,*,invalid
i,m,p,u,g,n,e,d,valid
t,q,d,d,q,*,*,*,invalid
l,s,i,*,*,*,*,*,invalid
f,a,l,c,o,n,*,*,valid
g,u,s,t,y,*,*,*,valid
n,o,h,p,r,o,*,*,invalid
l,o,a,d,s,*,*,*,valid
p,e,c,l,i,t,*,*,invalid
e,n,d,o,r,s,e,r,valid
j,h,x,k,u,c,r,*,invalid
r,x,w,u,w,a,m,*,invalid
n,a,x,b,f,*,*,*,invalid
s,l,u,i,c,i,n,g,valid
b,g,s,j,*,*,*,*,invalid
r,o,w,d,i,e,s,t,valid
h,u,g,g,e,d,*,*,valid
g,i,r,d,l,e,s,*,valid
f,o,x,e,s,*,*,*,valid
b,c,o,o,*,*,*,*,invalid
p,r,o,t,o,n,s,*,valid
k,c,a,e,j,m,n,*,invalid
x,q,b,*,*,*,*,*,invalid
r,l,e,a,q,*,*,*,invalid
b,i,p,k,b,*,*,*,invalid
n,a,q,p,f,*,*,*,invalid
e,b,l,*,*,*,*,*,invalid
k,p,y,t,*,*,*,*,invalid
m,o,w,e,d,*,*,*,valid
s,f,a,i,*,*,*,*,invalid
t,x,p,k,u,p,*,*,invalid
i,q,l,*,*,*,*,*,invalid
v,e,r,i,f,i,e,d,valid
u,w,b,g,p,*,*,*,invalid
t,o,o,l,b,a,r,s,valid
t,n,b,k,n,v,*,*,invalid
k,j,m,*,*,*,*,*,invalid
t,u,n,q,*,*,*,*,invalid
c,o,l,i,c,k,y,*,valid
x,l,i,o,*,*,*,*,invalid
d,r,i,p,*,*,*,*,valid
o,x,w,h,n,d,*,*,invalid
y,a,k,s,*,*,*,*,valid
k,e,e,p,s,a,k,e,valid
v,e,b,c,a,i,*,*,invalid
n,w,j,*,*,*,*,*,invalid
j,t,r,j,q,*,*,*,invalid
b,o,a,r,d,*,*,*,valid
a,c,o,n,i,t,e,*,valid
k,q,s,j,*,*,*,*,invalid
x,w,a,v,a,w,t,*,invalid
w,m,u,*,*,*,*,*,invalid
d,e,f,a,m,e,*,*,valid
f,o,o,t,s,*,*,*,valid
r,o,u,j,g,r,*,*,invalid
s,h,m,g,i,*,*,*,invalid
f,l,a,s,h,i,n,g,valid
f,e,s,k,y,w,x,*,invalid
q,l,e,s,c,w,w,*,invalid
v,x,q,*,*,*,*,*,invalid
s,d,g,c,*,*,*,*,invalid
l,q,f,q,c,c,*,*,invalid
h,c,w,l,o,h,*,*,invalid
t,r,a,d,u,c,e,s,valid
v,n,o,*,*,*,*,*,invalid
b,s,p,k,a,l,*,*,invalid
a,t,p,k,w,j,r,*,invalid
n,n,v,e,*,*,*,*,invalid
q,w,p,b,*,*,*,*,invalid
g,l,i,b,*,*,*,*,valid
n,y,b,*,*,*,*,*,invalid
f,u,r,z,e,*,*,*,valid
v,r,c,b,*,*,*,*,invalid
e,j,c,v,*,*,*,*,invalid
i,k,u,*,*,*,*,*,invalid
k,a,m,k,*,*,*,*,invalid
c,j,h,*,*,*,*,*,invalid
c,h,u,g,*,*,*,*,valid
u,q,d,l,*,*,*,*,invalid
l,u,s,m,g,d,y,*,invalid
q,u,a,n,t,i,t,y,valid
h,y,y,*,*,*,*,*,invalid
u,b,f,g,*,*,*,*,invalid
o,j,o,h,d,*,*,*,invalid
p,k,u,*,*,*,*,*,invalid
p,a,r,r,e,d,*,*,valid
y,g,i,e,r,*,*,*,invalid
e,f,m,*,*,*,*,*,invalid
e,t,j,s,i,a,e,*,invalid
c,s,l,o,*,*,*,*,invalid
p,o,d,i,u,m,*,*,valid
d,n,i,a,v,d,*,*,invalid
w,a,s,t,i,n,g,*,valid
p,r,o,t,r,u,d,e,valid
u,e,s,c,*,*,*,*,invalid
i,s,s,j,*,*,*,*,invalid
g,u,z,z,l,e,*,*,valid
f,u,n,g,a,l,*,*,valid
p,a,i,d,k,d,e,*,invalid
x,n,b,j,*,*,*,*,invalid
d,e,c,l,i,n,e,d,valid
x,x,p,*,*,*,*,*,invalid
a,r,o,u,s,e,*,*,valid
i,f,y,d,*,*,*,*,invalid
l,o,d,g,i,n,g,*,valid
d,r,c,j,m,r,g,*,invalid
d,h,p,a,p,*,*,*,invalid
r,i,a,*,*,*,*,*,invalid
s,t,r,i,p,p,e,r,valid
k,e,x,*,*,*,*,*,invalid
r,f,c,*,*,*,*,*,invalid
a,k,a,*,*,*,*,*,invalid
g,b,a,*,*,*,*,*,invalid
w,k,a,t,k,*,*,*,invalid
c,h,i,*,*,*,*,*,invalid
m,p,c,*,*,*,*,*,invalid
e,a,r,w,d,e,*,*,invalid
p,v,b,j,j,f,n,*,invalid
o,l,b,n,a,n,*,*,invalid
p,u,t,*,*,*,*,*,valid
i,m,p,r,o,v,e,s,valid
n,o,d,u,l,e,*,*,valid
w,e,i,g,h,t,y,*,valid
m,t,r,v,a,*,*,*,invalid
m,a,s,c,a,r,a,*,valid
t,i,f,f,i,n,g,*,valid
r,e,t,i,n,a,s,*,valid
a,a,h,y,s,v,*,*,invalid
h,l,d,a,*,*,*,*,invalid
h,k,u,w,u,l,*,*,invalid
s,t,r,i,v,e,d,*,valid
y,f,l,s,*,*,*,*,invalid
j,a,o,*,*,*,*,*,invalid
w,k,p,k,*,*,*,*,invalid
v,t,b,a,v,o,p,*,invalid
p,i,b,k,*,*,*,*,invalid
f,x,n,u,d,x,*,*,invalid
f,l,u,r,r,y,*,*,valid
m,l,w,s,q,l,*,*,invalid
l,s,t,b,o,g,b,*,invalid
b,l,h,u,v,q,b,*,invalid
m,e,d,l,e,y,*,*,valid
y,k,w,j,y,*,*,*,invalid
p,d,j,g,v,w,n,*,invalid
i,w,u,r,v,g,*,*,invalid
n,v,d,h,q,*,*,*,invalid
m,i,f,q,u,o,u,*,invalid
x,n,m,g,q,*,*,*,invalid
k,f,t,*,*,*,*,*,invalid
u,f,v,o,u,m,*,*,invalid
s,t,a,t,i,o,n,s,valid
h,c,v,v,*,*,*,*,invalid
j,a,k,t,i,*,*,*,invalid
b,x,y,c,d,e,k,*,invalid
w,i,s,t,e,r,i,a,valid
r,e,v,o,k,e,d,*,valid
e,k,c,n,*,*,*,*,invalid
v,y,e,w,i,y,*,*,invalid
k,o,m,e,*,*,*,*,valid
r,o,a,d,*,*,*,*,valid
v,c,j,g,y,j,*,*,invalid
u,r,b,j,k,*,*,*,invalid
v,o,c,b,c,e,h,*,invalid
o,r,m,s,n,o,a,*,invalid
u,y,j,r,f,*,*,*,invalid
c,o,d,i,c,e,s,*,valid
g,i,q,k,c,*,*,*,invalid
t,o,t,i,n,g,*,*,valid
u,y,y,*,*,*,*,*,invalid
f,f,x,r,o,f,*,*,invalid
y,w,p,q,o,*,*,*,invalid
d,a,i,s,i,e,s,*,valid
q,n,p,i,i,e,r,*,invalid
i,x,e,*,*,*,*,*,invalid
b,r,e,a,s,t,*,*,valid
s,c,o,o,t,e,r,s,valid
y,a,n,n,v,*,*,*,invalid
s,u,n,r,o,o,f,*,valid
r,e,n,n,e,t,*,*,valid
g,u,n,n,i,n,g,*,valid
f,r,n,s,u,n,m,*,invalid
u,w,y,*,*,*,*,*,invalid
c,a,r,n,a,l,l,y,valid
j,o,c,k,s,*,*,*,valid
x,y,n,h,v,u,t,*,invalid
c,y,c,l,i,n,g,*,valid
u,b,y,t,y,a,m,*,invalid
x,p,i,a,s,b,*,*,invalid
a,l,b,u,m,e,n,*,valid
c,g,o,*,*,*,*,*,invalid
d,c,s,n,j,i,r,*,invalid
o,d,u,u,k,e,*,*,invalid
n,r,n,*,*,*,*,*,invalid
s,f,y,t,*,*,*,*,invalid
e,s,v,i,y,l,*,*,invalid
p,i,t,o,n,s,*,*,valid
d,r,o,p,p,e,d,*,valid
h,o,a,x,e,s,*,*,valid
a,e,w,m,b,*,*,*,invalid
m,y,s,y,*,*,*,*,invalid
t,k,q,*,*,*,*,*,invalid
p,a,y,c,h,e,c,k,valid
f,w,p,t,*,*,*,*,invalid
s,e,c,l,u,d,e,*,valid
a,t,g,x,v,*,*,*,invalid
p,b,g,c,*,*,*,*,invalid
j,f,w,*,*,*,*,*,invalid
q,m,t,g,y,v,*,*,invalid
v,a,c,c,i,n,e,s,valid
o,q,o,o,y,j,q,*,invalid
r,a,r,e,n,e,s,s,valid
c,o,n,k,*,*,*,*,valid
e,y,r,d,c,*,*,*,invalid
s,l,e,e,k,*,*,*,valid
j,e,w,s,*,*,*,*,invalid
t,d,i,j,m,l,j,*,invalid
p,l,a,y,a,c,t,s,valid
m,w,x,m,*,*,*,*,invalid
d,e,b,a,r,k,s,*,valid
q,d,b,w,*,*,*,*,invalid
i,u,y,u,c,i,*,*,invalid
d,q,p,o,m,i,*,*,invalid
k,o,o,a,e,d,*,*,invalid
x,d,c,*,*,*,*,*,invalid
m,i,s,s,a,l,s,*,valid
e,m,b,a,v,n,*,*,invalid
o,y,s,*,*,*,*,*,invalid
t,e,n,g,t,*,*,*,invalid
n,i,p,p,i,e,r,*,valid
p,s,s,h,c,*,*,*,invalid
h,e,w,e,d,*,*,*,valid
m,v,j,a,p,j,j,*,invalid
q,d,v,j,x,l,l,*,invalid
g,o,s,s,i,p,*,*,valid
s,y,n,*,*,*,*,*,invalid
s,j,b,g,v,c,*,*,invalid
d,e,f,a,c,e,s,*,valid
n,n,h,j,b,e,m,*,invalid
e,l,l,i,p,t,i,c,valid
d,h,v,*,*,*,*,*,invalid
t,n,a,r,*,*,*,*,invalid
j,s,n,c,g,*,*,*,invalid
l,o,n,t,u,*,*,*,invalid
b,w,f,r,j,*,*,*,invalid
d,i,s,t,a,f,f,s,valid
p,q,l,v,o,*,*,*,invalid
s,u,p,i,n,e,*,*,valid
y,d,r,a,a,*,*,*,invalid
k,m,r,b,x,h,e,*,invalid
s,h,q,*,*,*,*,*,invalid
a,y,h,h,*,*,*,*,invalid
o,y,n,a,*,*,*,*,invalid
f,i,o,x,q,*,*,*,invalid
s,a,i,n,t,s,*,*,valid
t,a,w,n,i,e,s,t,valid
c,o,n,d,u,c,e,s,valid
q,u,h,b,*,*,*,*,invalid
s,y,b,u,r,*,*,*,invalid
w,w,k,x,*,*,*,*,invalid
s,t,h,y,*,*,*,*,invalid
q,b,q,p,u,*,*,*,invalid
a,t,w,*,*,*,*,*,invalid
a,m,k,*,*,*,*,*,invalid
d,m,o,g,*,*,*,*,invalid
q,i,m,*,*,*,*,*,invalid
y,p,q,j,v,i,*,*,invalid
r,d,r,e,o,c,*,*,invalid
v,s,p,*,*,*,*,*,invalid
o,m,t,v,*,*,*,*,invalid
b,k,g,i,*,*,*,*,invalid
g,x,f,*,*,*,*,*,invalid
c,l,u,n,k,e,r,s,valid
s,m,i,g,*,*,*,*,invalid
e,s,a,*,*,*,*,*,invalid
f,k,w,f,*,*,*,*,invalid
j,g,w,l,v,*,*,*,invalid
g,v,k,v,y,f,*,*,invalid
e,a,o,*,*,*,*,*,invalid
v,w,s,c,p,*,*,*,invalid
b,x,g,n,q,i,t,*,invalid
i,s,h,a,*,*,*,*,valid
r,a,c,q,u,e,t,s,valid
d,f,p,y,*,*,*,*,invalid
o,w,d,*,*,*,*,*,invalid
b,b,l,j,*,*,*,*,invalid
h,p,k,*,*,*,*,*,invalid
a,l,b,e,i,t,*,*,valid
p,u,r,r,*,*,*,*,valid
g,s,l,*,*,*,*,*,invalid
a,m,v,s,e,u,*,*,invalid
h,u,s,y,e,t,*,*,invalid
e,o,p,o,u,v,*,*,invalid
l,e,y,*,*,*,*,*,invalid
c,k,q,p,a,y,*,*,invalid
o,h,c,*,*,*,*,*,invalid
v,e,n,d,*,*,*,*,valid
o,g,k,d,*,*,*,*,invalid
t,u,s,s,o,c,k,s,valid
u,p,s,t,a,t,e,*,valid
c,o,i,f,f,e,d,*,valid
c,e,r,v,i,c,a,l,valid
r,e,s,u,m,e,d,*,valid
n,v,v,*,*,*,*,*,invalid
y,y,o,f,r,c,*,*,invalid
u,i,a,e,*,*,*,*,invalid
h,u,s,t,l,e,r,s,valid
i,f,l,i,d,w,u,*,invalid
w,q,d,r,k,*,*,*,invalid
x,h,c,g,y,v,c,*,invalid
x,b,f,n,q,h,*,*,invalid
u,m,w,*,*,*,*,*,invalid
o,r,a,*,*,*,*,*,invalid
e,m,a,n,a,t,e,d,valid
p,c,w,e,d,c,*,*,invalid
r,c,v,c,h,*,*,*,invalid
u,y,s,r,b,q,f,*,invalid
a,d,e,v,x,*,*,*,invalid
a,a,j,y,u,*,*,*,invalid
q,c,s,t,h,*,*,*,invalid
s,a,l,v,o,e,s,*,valid
h,a,g,g,l,e,r,*,valid
a,p,o,s,t,a,t,e,valid
r,k,f,p,t,s,f,*,invalid
a,y,s,y,d,g,*,*,invalid
c,o,t,*,*,*,*,*,invalid
g,r,i,e,v,e,s,*,valid
d,i,a,m,e,t,e,r,valid
e,g,p,s,r,b,*,*,invalid
p,h,j,x,y,*,*,*,invalid
e,s,p,y,*,*,*,*,valid
n,k,m,w,l,k,n,*,invalid
c,e,i,y,u,*,*,*,invalid
c,o,r,k,i,n,g,*,valid
t,i,p,s,i,e,r,*,valid
r,d,d,g,f,o,*,*,invalid
m,o,r,s,e,l,s,*,valid
m,u,l,c,h,e,d,*,valid
r,x,e,s,t,*,*,*,invalid
l,k,c,p,*,*,*,*,invalid
m,a,d,x,r,a,i,*,invalid
e,y,e,t,o,o,t,h,valid
f,l,e,x,i,b,l,y,valid
w,w,u,c,r,*,*,*,invalid
a,f,f,l,u,e,n,t,valid
g,s,a,q,n,*,*,*,invalid
q,x,h,n,p,d,o,*,invalid
w,a,b,r,*,*,*,*,invalid
u,r,i,e,s,h,w,*,invalid
f,r,e,e,h,o,l,d,valid
k,r,d,h,y,o,*,*,invalid
n,y,c,i,c,t,*,*,invalid
q,v,g,j,u,t,*,*,invalid
d,a,z,i,n,g,*,*,valid
f,j,w,*,*,*,*,*,invalid
s,c,a,d,*,*,*,*,valid
v,e,o,j,d,f,*,*,invalid
r,a,d,i,s,h,e,s,valid
c,r,e,d,o,s,*,*,valid
o,e,k,l,*,*,*,*,invalid
i,n,g,l,*,*,*,*,invalid
m,j,l,c,*,*,*,*,invalid
y,v,x,i,y,u,*,*,invalid
w,r,b,*,*,*,*,*,invalid
r,i,n,g,l,e,t,*,valid
t,w,s,c,q,*,*,*,invalid
l,k,s,j,i,g,*,*,invalid
s,p,i,r,i,t,s,*,valid
k,c,l,*,*,*,*,*,invalid
n,i,g,g,l,e,s,*,valid
a,w,a,i,t,e,d,*,valid
g,i,n,g,k,o,s,*,valid
f,i,b,e,r,s,*,*,valid
m,e,c,h,a,n,i,c,valid
s,p,i,n,n,e,r,*,valid
b,f,g,c,s,*,*,*,invalid
f,u,s,t,i,a,n,*,valid
m,w,x,*,*,*,*,*,invalid
t,a,k,a,i,*,*,*,valid
b,u,m,b,l,e,s,*,valid
l,i,d,l,b,b,*,*,invalid
p,a,l,e,t,t,e,*,valid
e,l,e,v,e,n,s,*,valid
p,r,o,c,t,o,r,*,valid
x,y,i,a,w,v,t,*,invalid
o,l,l,i,*,*,*,*,invalid
b,y,s,c,u,*,*,*,invalid
u,f,d,w,p,*,*,*,invalid
y,u,n,h,j,*,*,*,invalid
d,k,r,*,*,*,*,*,invalid
u,s,c,y,q,*,*,*,invalid
p,j,t,m,w,g,s,*,invalid
p,e,e,r,a,g,e,*,valid
e,i,v,q,y,u,*,*,invalid
p,t,j,*,*,*,*,*,invalid
g,w,h,d,l,e,*,*,invalid
i,w,m,o,*,*,*,*,invalid
c,u,m,m,i,n,g,*,valid
l,f,p,a,u,*,*,*,invalid
a,r,o,u,s,e,d,*,valid
a,s,b,*,*,*,*,*,invalid
n,e,h,b,o,v,q,*,invalid
d,o,g,v,d,x,*,*,invalid
